,Unnamed: 0,name,address,type,buil_time,floors,property_fee,rent,rent_more,area,location,address_for_coordinate,latitude,longitude
2704,2730,华瑞大厦,闸北-火车站- 江场一路18号, 纯写字楼(乙级), 2005 5, 13, 4元/m²•月,1.96元/m²•天,18945元/m²,闸北,火车站,闸北 火车站 华瑞大厦,31.3049926758,121.453956604
2706,2732,世纪巴士大厦,卢湾-淮海路/新天地- 淮海中路398号, 纯写字楼(甲级), 2000 12, 27, 25元/m²•月,8.11元/m²•天,,卢湾,淮海路/新天地,卢湾 淮海路/新天地 世纪巴士大厦,31.2284469604,121.477859497
2712,2738,华盛科技园,浦东-张江高科- 张衡路1999弄1-12号, 纯写字楼(甲级), , 0, 5元/m²•月,4.07元/m²•天,,浦东-张江高科, 张衡路1999弄1,浦东-张江高科  张衡路1999弄1 华盛科技园,31.1993904114,121.628921509
2714,2740,桂果园,徐汇-漕河泾- 桂平路471号, 纯写字楼(乙级), 1993 12, 6, 2.6元/m²•月,3.04元/m²•天,,徐汇,漕河泾,徐汇 漕河泾 桂果园,31.1725006104,121.409622192
2716,2742,银海大楼,徐汇-徐家汇- 漕溪路250弄, 纯写字楼(乙级), 1996 6, 12, 8.4元/m²•月,2元/m²•天,17000元/m²,徐汇,徐家汇,徐汇 徐家汇 银海大楼,31.1769180298,121.440681458
2717,2743,六合大厦,黄浦-人民广场- 云南北路59号, 纯写字楼(乙级), 1998 5, 20, 23.5元/m²•月,3.04元/m²•天,,黄浦,人民广场,黄浦 人民广场 六合大厦,31.2431049347,121.481361389
2718,2744,旺角广场,黄浦-城隍庙- 延安东路175号, 纯写字楼(甲级), 2006 12, 23, 25元/m²•月,3.85元/m²•天,28999元/m²,黄浦,城隍庙,黄浦 城隍庙 旺角广场,31.2363834381,121.491424561
2719,2745,证大五道口广场,浦东-世纪公园- 民生路1199弄, 纯写字楼(甲级), 2005 6, 20, 30元/m²•月,7.1元/m²•天,,浦东,世纪公园,浦东 世纪公园 证大五道口广场,31.2326889038,121.556442261
2721,2747,焊点1088办公公社,闸北-火车站- 长安路1088号, 综合写字楼(甲级), 2008 1, 4, 7.5元/m²•月,3.24元/m²•天,,闸北,火车站,闸北 火车站 焊点1088办公公社,31.2880439758,121.457771301
2722,2749,燎申虹桥国际中心,闵行-龙柏- 虹井路288号, 纯写字楼(甲级), 2009 7, 9, 12元/m²•月,3.24元/m²•天,,闵行,龙柏,闵行 龙柏 燎申虹桥国际中心,31.1823978424,121.378196716
2724,2751,碧海现代苑,浦东-金桥开发区- 浙桥路277号, 纯写字楼(乙级), 2008 5, 18, 2.9元/m²•月,1.93元/m²•天,,浦东,金桥开发区,浦东 金桥开发区 碧海现代苑,31.2583694458,121.607627869
2725,2752,古美创智中心,徐汇-漕河泾- 东兰路238号, 纯写字楼(甲级), , 0, 0.001元/m²•月,1.01元/m²•天,,徐汇,漕河泾,徐汇 漕河泾 古美创智中心,31.163854599,121.408226013
2726,2753,杨浦科技大厦,杨浦-五角场- 黄兴路2005弄, 纯写字楼(甲级), 2000 1, 10, 3.6元/m²•月,3.05元/m²•天,15000元/m²,杨浦,五角场,杨浦 五角场 杨浦科技大厦,31.2993869781,121.524330139
2728,2755,MINI公馆,普陀-真如- 桃浦路348号, 综合写字楼(乙级), 2010 6, 27, 4.5元/m²•月,2.53元/m²•天,,普陀,真如,普陀 真如 MINI公馆,31.2661457062,121.400291443
2730,2757,仙乐斯广场,黄浦-人民广场- 南京西路388号, 纯写字楼(甲级), 2001 8, 37, 30.5元/m²•月,7.61元/m²•天,,黄浦,人民广场,黄浦 人民广场 仙乐斯广场,31.2375125885,121.475608826
2733,2760,新凤城商务楼,杨浦-控江- 控江路1500弄, 纯写字楼(甲级), 2004 1, 3, 3元/m²•月,3.43元/m²•天,,杨浦,控江,杨浦 控江 新凤城商务楼,31.2829761505,121.529067993
2734,2761,中建大厦,浦东-竹园商贸区- 世纪大道1568号, 纯写字楼(甲级), 2008 5, 37, 32元/m²•月,8.92元/m²•天,,浦东,竹园商贸区,浦东 竹园商贸区 中建大厦,31.2301025391,121.539901733
2736,2763,8号桥三期,卢湾-打浦桥- 局门路550号, 纯写字楼(乙级), 2010 1, 6, 24元/m²•月,5.58元/m²•天,,卢湾,打浦桥,卢湾 打浦桥 8号桥三期,31.2068023682,121.488693237
2737,2764,康健商务广场,普陀-真如- 真南路1288号, 纯写字楼(甲级), , 5, 8元/m²•月,2.94元/m²•天,16000元/m²,普陀,真如,普陀 真如 康健商务广场,31.2779045105,121.381828308
2738,2765,荣兆商务楼,长宁-中山公园- 江苏北路30号, 纯写字楼(丙级), , 4, 12元/m²•月,5.07元/m²•天,,长宁,中山公园,长宁 中山公园 荣兆商务楼,31.2313804626,121.433166504
2740,2767,光华大厦,长宁-天山路- 茅台路866号, 综合写字楼(甲级), 2007 7, 10, 5.5元/m²•月,3.04元/m²•天,25000元/m²,长宁,天山路,长宁 天山路 光华大厦,31.2166213989,121.389709473
2742,2769,鑫兴大楼,卢湾-淮海路/新天地- 巨鹿路137号, 纯写字楼(甲级), 2000 1, 7, 10元/m²•月,2.5元/m²•天,36500元/m²,卢湾,淮海路/新天地,卢湾 淮海路/新天地 鑫兴大楼,31.2268238068,121.480873108
2743,2770,同和凤凰园,杨浦-控江- 本溪路181号, 纯写字楼(甲级), 2015 10, 4, 0.45元/m²•月,3.04元/m²•天,,杨浦,控江,杨浦 控江 同和凤凰园,31.3045101166,121.535713196
2744,2771,锦江向阳大楼,静安-南京西路- 南京西路993号, 纯写字楼(甲级), 2002 3, 21, 22元/m²•月,4.33元/m²•天,,静安,南京西路,静安 南京西路 锦江向阳大楼,31.2350997925,121.464897156
2746,2773,灿虹聚富大厦,闵行-虹桥镇- 吴中路1079号, 纯写字楼(乙级), 2005 9, 9, 9元/m²•月,2.84元/m²•天,,闵行,虹桥镇,闵行 虹桥镇 灿虹聚富大厦,31.182559967,121.393585205
2747,2774,港汇广场,上海周边-嘉兴- 崇福镇崇德西路310号, 纯写字楼(甲级), 2017 12, 4, 2.5元/m²•月,7.4元/m²•天,,上海周边,嘉兴,上海周边 嘉兴 港汇广场,31.2007083893,121.444343567
2749,2777,华申大厦,浦东-八佰伴- 浦东南路1085号, 纯写字楼(乙级), 1998 1, 16, 10元/m²•月,4.06元/m²•天,,浦东,八佰伴,浦东 八佰伴 华申大厦,31.2351760864,121.523384094
2750,2778,正大喜马拉雅中心,浦东-世纪公园- 上海市浦东新区芳甸路1188弄1-4号, 纯写字楼(甲级), , 0, 22元/m²•月,6.74元/m²•天,,浦东-世纪公园, 上海市浦东新区芳甸路1188弄1,浦东-世纪公园  上海市浦东新区芳甸路1188弄1 正大喜马拉雅中心,31.2149906158,121.568740845
2752,2780,美丽华商务中心,长宁-古北- 延安西路2633号, 纯写字楼(乙级), 1996 1, 7, 19元/m²•月,3.65元/m²•天,,长宁,古北,长宁 古北 美丽华商务中心,31.2033729553,121.399093628
2754,2782,富群商务大厦A栋,闵行-龙柏- 合川路3089号, 纯写字楼(丙级), 2005 10, 9, 10元/m²•月,2.94元/m²•天,,闵行,龙柏,闵行 龙柏 富群商务大厦A栋,31.1841430664,121.386375427
2755,2783,绿洲广场,普陀-曹杨- 白兰路137号, 综合写字楼(乙级), 2000 8, 28, 5.8元/m²•月,2.54元/m²•天,16600元/m²,普陀,曹杨,普陀 曹杨 绿洲广场,31.241973877,121.420631409
2757,2785,中国民生银行大厦,黄浦-人民广场- 威海路48号, 纯写字楼(甲级), 1999 1, 25, 30元/m²•月,5.07元/m²•天,,黄浦,人民广场,黄浦 人民广场 中国民生银行大厦,31.2344665527,121.477005005
2758,2786,长宁来福士广场,长宁-中山公园- 长宁路1139号, 纯写字楼(甲级), 2015 , 0, 30元/m²•月,7.5元/m²•天,,长宁,中山公园,长宁 中山公园 长宁来福士广场,31.2231864929,121.420539856
2759,2787,铭德国际广场,闸北-火车站- 西藏北路558号, 纯写字楼(甲级), 2009 9, 26, 25元/m²•月,3元/m²•天,24000元/m²,闸北,火车站,闸北 火车站 铭德国际广场,31.2571487427,121.47631073
2761,2789,中鑫企业广场,普陀-长寿路- 武威路88弄, 纯写字楼(甲级), 2009 6, 4, 5元/m²•月,2.84元/m²•天,20000元/m²,普陀,长寿路,普陀 长寿路 中鑫企业广场,31.2839450836,121.382507324
2763,2791,慧谷白猫科技园,长宁-天山路- 天山路641号, 纯写字楼(甲级), 2002 11, 9, 15元/m²•月,3.04元/m²•天,,长宁,天山路,长宁 天山路 慧谷白猫科技园,31.2180480957,121.400993347
2765,2793,环球金融中心,浦东-陆家嘴- 世纪大道100号, 纯写字楼(甲级), , 60, 45.5元/m²•月,10.14元/m²•天,,浦东,陆家嘴,浦东 陆家嘴 环球金融中心,31.2396526337,121.513465881
2766,2794,古北国际财富中心,长宁-古北- 虹桥路1452号, 纯写字楼(甲级), 2008 1, 15, 28元/m²•月,6.9元/m²•天,,长宁,古北,长宁 古北 古北国际财富中心,31.2050094604,121.407348633
2773,2801,金桥谷创意园,浦东-金桥开发区- 金高路2216号, 纯写字楼(乙级), 2010 5, 5, 22元/m²•月,2.4元/m²•天,,浦东,金桥开发区,浦东 金桥开发区 金桥谷创意园,31.2672176361,121.612281799
2774,2802,宝钢大厦,浦东-竹园商贸区- 浦电路370号, 纯写字楼(甲级), 2000 6, 33, 30元/m²•月,6.08元/m²•天,,浦东,竹园商贸区,浦东 竹园商贸区 宝钢大厦,31.2281970978,121.537574768
2777,2805,中国港中旅大厦,普陀-长寿路- 长寿路868号, 纯写字楼(甲级), 2006 9, 27, 21元/m²•月,3.04元/m²•天,,普陀,长寿路,普陀 长寿路 中国港中旅大厦,31.2417354584,121.436882019
2781,2809,申窑艺术中心,嘉定-江桥- 华江路348号, 纯写字楼(甲级), 2017 06, 3, 10元/m²•月,2.64元/m²•天,,嘉定,江桥,嘉定 江桥 申窑艺术中心,31.2653598785,121.352172852
2787,2815,上海证券大厦,浦东-陆家嘴- 浦东南路528号, 纯写字楼(甲级), 1997 12, 27, 29.1元/m²•月,8.11元/m²•天,40000元/m²,浦东,陆家嘴,浦东 陆家嘴 上海证券大厦,31.2418613434,121.517807007
2788,2816,华苑大厦,徐汇-万体馆- 凯旋路3500号, 综合写字楼(乙级), 1998 1, 31, 4元/m²•月,2.75元/m²•天,,徐汇,万体馆,徐汇 万体馆 华苑大厦,31.187871933,121.440132141
2790,2818,景裕创意园,闸北-火车站- 中华新路496号, 纯写字楼(甲级), , 0, 12元/m²•月,3.34元/m²•天,,闸北,火车站,闸北 火车站 景裕创意园,31.2548942566,121.455688477
2791,2819,东银中心,长宁-古北- 红宝石路500号, 纯写字楼(甲级), 2008 12, 30, 30元/m²•月,8.11元/m²•天,,长宁,古北,长宁 古北 东银中心,31.2040557861,121.405593872
2792,2820,永融企业中心,虹口-北外滩- 溧阳路111号, 纯写字楼(甲级), , 0, 15元/m²•月,3.64元/m²•天,,虹口,北外滩,虹口 北外滩 永融企业中心,31.2676086426,121.495429993
2793,2821,荣博商务楼,长宁-天山路- 仙霞路335号, 综合写字楼(乙级), 2006 9, 5, 3.5元/m²•月,4.06元/m²•天,,长宁,天山路,长宁 天山路 荣博商务楼,31.212518692,121.40461731
2794,2822,外高桥商务大厦,浦东-外高桥- 杨高北路889号, 纯写字楼(甲级), , 25, 6元/m²•月,1.52元/m²•天,,浦东,外高桥,浦东 外高桥 外高桥商务大厦,31.35679245,121.594009399
2795,2823,上海西郊商务区-C2国际区,嘉定-江桥- 金沙江西路1555弄, 纯写字楼(乙级), 2013 1, 6, 15元/m²•月,2.15元/m²•天,,嘉定,江桥,嘉定 江桥 上海西郊商务区-C2国际区,31.2427597046,121.338119507
2796,2824,闿鑫商务园,浦东-上南地区- 恒南路1325号, 纯写字楼(甲级), , 0, 6元/m²•月,1.52元/m²•天,,浦东,上南地区,浦东 上南地区 闿鑫商务园,31.182264328,121.503608704
2799,2827,紫安大厦,静安-南京西路- 上海愚园路309号, 纯写字楼(乙级), 2000 9, 14, 30元/m²•月,4.56元/m²•天,,静安,南京西路,静安 南京西路 紫安大厦,31.2293376923,121.448921204
2800,2828,一统商务大厦,虹口-凉城路/虹口足球场- 西江湾路230号, 纯写字楼(乙级), , 11, 6元/m²•月,3.55元/m²•天,,虹口,凉城路/虹口足球场,虹口 凉城路/虹口足球场 一统商务大厦,31.2772426605,121.48714447
2802,2830,333世纪大厦,浦东-世纪公园- 芳甸路与兰花路交汇处, 纯写字楼(甲级), , 0, 29元/m²•月,7.1元/m²•天,,浦东,世纪公园,浦东 世纪公园 333世纪大厦,31.2125225067,121.569297791
2803,2831,远中产业园,徐汇-漕河泾- 虹梅路2007号, 纯写字楼(乙级), 2010 6, 5, 6元/m²•月,3.55元/m²•天,,徐汇,漕河泾,徐汇 漕河泾 远中产业园,31.177532196,121.399917603
2804,2832,银洲国际商务大厦,闵行-龙柏- 程家桥路258号(靠近延安西路路口), 纯写字楼(甲级), 2009 1, 7, 12元/m²•月,2.74元/m²•天,,闵行,龙柏,闵行 龙柏 银洲国际商务大厦,31.1905288696,121.38180542
2806,2834,达邦协作广场,闸北-火车站- 恒丰路399号, 纯写字楼(甲级), , 0, 31元/m²•月,6.59元/m²•天,,闸北,火车站,闸北 火车站 达邦协作广场,31.2505893707,121.461853027
2810,2839,虹桥德必易园,闵行-虹桥镇- 吴中路1189号, 纯写字楼(甲级), 2014 01, 8, 12.7元/m²•月,3.24元/m²•天,,闵行,虹桥镇,闵行 虹桥镇 虹桥德必易园,31.1814537048,121.390419006
2811,2840,世博办公楼,浦东-上南地区- 浦东世博园区内, 纯写字楼(甲级), , 0, 20元/m²•月,5.88元/m²•天,,浦东,上南地区,浦东 上南地区 世博办公楼,31.182264328,121.503608704
2813,2842,恒积大厦,黄浦-人民广场- 淮海东路99号, 纯写字楼(甲级), 1905 6, 20, 23元/m²•月,4.06元/m²•天,19800元/m²,黄浦,人民广场,黄浦 人民广场 恒积大厦,31.2360095978,121.478942871
2815,2844,金桃大厦,浦东-八佰伴- 商城路1900号, 纯写字楼(乙级), 2004 1, 12, 9元/m²•月,3.04元/m²•天,,浦东,八佰伴,浦东 八佰伴 金桃大厦,31.2437934875,121.544242859
2816,2845,上勤大厦,"闸北-彭浦- 寿阳路,近汶水路", 纯写字楼(甲级), 2016 1, 13, 25元/m²•月,3.04元/m²•天,,闸北,彭浦,闸北 彭浦 上勤大厦,31.3169937134,121.458511353
2817,2846,怡亚通广场,浦东-金桥开发区- 金桥出口加工区金粤路202号, 纯写字楼(甲级), 2009 12, 8, 20元/m²•月,2.53元/m²•天,,浦东,金桥开发区,浦东 金桥开发区 怡亚通广场,31.2489700317,121.632133484
2821,2850,新上海城市广场,黄浦-老西门- 河南南路33号, 纯写字楼(甲级), 2000 12, 23, 16.5元/m²•月,3.33元/m²•天,25800元/m²,黄浦,老西门,黄浦 老西门 新上海城市广场,31.2353839874,121.49394989
2822,2851,中海万锦城,闸北-火车站- 长兴路188号, 纯写字楼(乙级), 2012 6, 20, 5.8元/m²•月,2.38元/m²•天,,闸北,火车站,闸北 火车站 中海万锦城,31.2567691803,121.466674805
2823,2852,桂林高智科技大厦,徐汇-漕河泾- 漕宝路650号, 纯写字楼(甲级), , 0, 9元/m²•月,4.97元/m²•天,,徐汇,漕河泾,徐汇 漕河泾 桂林高智科技大厦,31.1681728363,121.411376953
2825,2854,上海铁路大厦,闸北-火车站- 秣陵路355号, 酒店写字楼(乙级), 2005 2, 21, 18元/m²•月,3.04元/m²•天,,闸北,火车站,闸北 火车站 上海铁路大厦,31.2559890747,121.459022522
2826,2855,同济联合广场,杨浦-鞍山- 四平路1388-1398号, 纯写字楼(甲级), 2006 11, 22, 15元/m²•月,3.65元/m²•天,26000元/m²,杨浦-鞍山, 四平路1388,杨浦-鞍山  四平路1388 同济联合广场,31.2874393463,121.513450623
2827,2856,青松城,徐汇-衡山路/肇嘉浜- 肇嘉浜路777号, 纯写字楼(甲级), 1997 12, 19, 25元/m²•月,4.97元/m²•天,,徐汇,衡山路/肇嘉浜,徐汇 衡山路/肇嘉浜 青松城,31.2016716003,121.448776245
2830,2859,置汇旭辉广场,"浦东-源深洋泾- 崮山路,近张杨路", 纯写字楼(甲级), 2017 1, 16, 35元/m²•月,6.08元/m²•天,,浦东,源深洋泾,浦东 源深洋泾 置汇旭辉广场,30.8843860626,121.40864563
2833,2862,枫林创意园,徐汇-衡山路/肇嘉浜- 枫林路485号, 纯写字楼(甲级), 2012 9, 6, 18元/m²•月,4.36元/m²•天,,徐汇,衡山路/肇嘉浜,徐汇 衡山路/肇嘉浜 枫林创意园,31.2016716003,121.448776245
2834,2863,东方维京大厦,长宁-虹桥开发区- 仙霞路333号, 纯写字楼(甲级), 2008 12, 30, 23元/m²•月,6.08元/m²•天,,长宁,虹桥开发区,长宁 虹桥开发区 东方维京大厦,31.2122421265,121.405334473
2835,2864,天华信息科技服务园,徐汇-漕河泾- 龙漕路299号，龙田路190号, 纯写字楼(甲级), 2008 6, 10, 6元/m²•月,3.9元/m²•天,,徐汇,漕河泾,徐汇 漕河泾 天华信息科技服务园,31.1789741516,121.448455811
2836,2865,源创创意园,静安-南京西路- 陕西北路600号(与新闸路交汇处), 纯写字楼(乙级), 2010 5, 6, 30元/m²•月,6.08元/m²•天,,静安,南京西路,静安 南京西路 源创创意园,31.238986969,121.458366394
2837,2866,晶耀前滩,"浦东-三林- 海阳西路,近耀龙路", 纯写字楼(甲级), 20017 6, 28, 32元/m²•月,6.59元/m²•天,,浦东,三林,浦东 三林 晶耀前滩,31.1566314697,121.482833862
2838,2867,幸福里,长宁-延安西路- 长宁区番禺路381号, 纯写字楼(甲级), , 0, 9元/m²•月,6.08元/m²•天,,长宁,延安西路,长宁 延安西路 幸福里,31.2106075287,121.436958313
2839,2868,泛欧现代大厦,闸北-大宁绿地- 共和新路2449号, 纯写字楼(甲级), 2007 8, 14, 4元/m²•月,1.98元/m²•天,48199元/m²,闸北,大宁绿地,闸北 大宁绿地 泛欧现代大厦,31.2868309021,121.459259033
2841,2870,金虹桥商场,长宁-古北- 茅台路179号, 纯写字楼(甲级), 2013 , , ,8.11元/m²•天,,长宁,古北,长宁 古北 金虹桥商场,31.2149715424,121.40914917
2842,2871,苏河1号,闸北-火车站- 恒丰路638、666号, 商业综合体楼(甲级), 2009 12, 28, 25元/m²•月,3.85元/m²•天,,闸北,火车站,闸北 火车站 苏河1号,31.2544784546,121.457855225
2846,2875,快易名商徐汇中心,徐汇-万体馆- 零陵路599号, 纯写字楼(甲级), 2016 08, 30, 30元/m²•月,5.03元/m²•天,,徐汇,万体馆,徐汇 万体馆 快易名商徐汇中心,31.2164115906,121.485794067
