,name,age,floors,rent,type_jia, type_yi,type_bing,Shanghai,LuWan,JiaDing,FengXian,BaoShan,XuHui,PuTuo,YangPu,SongJiang,PuDong,HongKou,jinjiao,ChangNing,MinHang,ZhaBei,QingPu,JingAn,HuangPu,hotel,hospital,mall,park1500,store,underground,POIs
599,大沽映像创意园,,,6.59,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,60.0,3.0,13.0,20.0,30.0,1.0,27
600,玉城宝都大厦,19.0,32.0,3.35,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,45.0,9.0,3.0,3.0,29.0,2.0,27
601,凯阳大厦,18.0,12.0,2.84,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,25.0,3.0,5.0,4.0,20.0,1.0,27
602,幸福码头时尚创意园,9.0,3.0,4.26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14.0,5.0,9.0,3.0,13.0,1.0,27
603,豪威科技园,,,3.55,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,22
604,城市新汇,8.0,12.0,3.28,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,8.0,1.0,1.0,17.0,1.0,27
605,红星世贸大厦,9.0,29.0,3.08,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.0,2.0,0.0,3.0,19.0,0.0,25
606,福克斯连锁商务大厦,15.0,5.0,1.93,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.0,1.0,0.0,1.0,2.0,0.0,25
607,凯润商务楼,,,2.84,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,24.0,11.0,14.0,5.0,43.0,1.0,27
608,歆翱国际商务园,10.0,12.0,1.52,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,3.0,1.0,0.0,24
609,IF如果文化创意产业园,,,2.84,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,46.0,7.0,4.0,4.0,20.0,1.0,27
610,尚秀商务楼,18.0,8.0,3.14,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,52.0,5.0,0.0,5.0,21.0,1.0,26
611,恒润大厦,,12.0,2.84,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,2.0,0.0,22
612,财富时代大厦,13.0,25.0,4.56,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,51.0,8.0,5.0,1.0,32.0,2.0,27
613,圣骊创意园,14.0,26.0,3.04,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11.0,13.0,4.0,1.0,39.0,1.0,27
614,汉桥文化科技园,12.0,9.0,2.03,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,17.0,1.0,0.0,0.0,12.0,0.0,24
615,上海光大会展中心,18.0,30.0,3.04,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,23.0,8.0,3.0,9.0,22.0,0.0,26
616,大华虎城第三空间,5.0,14.0,3.06,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0,3.0,4.0,12.0,17.0,1.0,27
617,富荟商业广场（写字楼）,3.0,10.0,7.15,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,0.0,0.0,12.0,12.0,0.0,24
618,界龙总部园,,,5.07,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6.0,2.0,3.0,7.0,6.0,1.0,27
619,歆翱商务大厦,,,2.53,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,0.0,0.0,0.0,6.0,0.0,23
620,数娱大厦,13.0,12.0,3.94,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,48.0,4.0,16.0,10.0,30.0,3.0,27
621,恒隆广场,17.0,66.0,10.14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,76.0,14.0,22.0,12.0,36.0,0.0,26
622,凯迪金融大厦,7.0,21.0,3.95,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,24.0,3.0,18.0,4.0,27.0,3.0,27
623,8号桥二期,11.0,5.0,5.78,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,27.0,5.0,0.0,38.0,0.0,25
624,莘乔商务楼,,3.0,2.03,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.0,2.0,3.0,2.0,11.0,0.0,26
625,科投大厦,16.0,23.0,3.55,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,116.0,9.0,3.0,3.0,20.0,1.0,27
626,日月光中心伯爵居,6.0,35.0,6.08,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.0,9.0,0.0,8.0,30.0,1.0,26
627,虹桥汇,2.0,9.0,5.58,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,4.0,0.0,22
628,城建国际中心,13.0,25.0,7.61,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,22.0,0.0,1.0,6.0,25.0,2.0,26
629,上海汇力得电子商务产业园,6.0,9.0,1.83,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,20.0,8.0,9.0,6.0,28.0,0.0,26
630,文通-财富国际,,,5.07,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,38.0,3.0,2.0,7.0,15.0,1.0,27
631,虹桥三湘广场,,,4.06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,3.0,0.0,5.0,0.0,23
632,枫林国际大厦,,,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,51.0,10.0,1.0,5.0,25.0,1.0,27
633,九安广场,25.0,11.0,4.97,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,66.0,24.0,9.0,7.0,31.0,1.0,27
634,尼克大楼,8.0,20.0,4.26,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.0,0.0,0.0,1.0,7.0,0.0,24
635,天安万科御河企业公馆,,,3.04,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,2.0,0.0,23
636,西岸创意园区,10.0,8.0,4.06,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20.0,10.0,3.0,3.0,26.0,2.0,27
637,嘉誉国际广场,,,4.77,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,0.0,1.0,2.0,1.0,0.0,25
638,静安晶品中心,,,8.77,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,54.0,0.0,15.0,6.0,42.0,1.0,26
639,新桥商务中心,5.0,9.0,3.65,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,2.0,2.0,0.0,2.0,25
640,安信财富中心,,,3.04,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0.0,5.0,2.0,5.0,0.0,25
641,盛源恒华大厦,,18.0,5.07,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,36.0,4.0,3.0,7.0,18.0,2.0,27
642,三迪曼哈顿,,,1.2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.0,0.0,1.0,0.0,6.0,0.0,24
643,上海展览中心,,5.0,5.07,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,98.0,8.0,20.0,9.0,36.0,1.0,27
644,大上海时代广场,18.0,30.0,8.11,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.0,7.0,23.0,27.0,40.0,3.0,27
645,平盛大厦,14.0,25.0,3.04,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,3.0,17.0,3.0,24.0,1.0,26
646,源达大厦,6.0,30.0,4.06,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,51.0,9.0,3.0,4.0,37.0,1.0,27
647,企业天地,22.0,25.0,10.14,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.0,13.0,16.0,27.0,25.0,2.0,27
648,家化金融大厦,20.0,20.0,3.04,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,68.0,4.0,0.0,5.0,60.0,0.0,25
649,华宏商务中心,7.0,24.0,4.06,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0,1.0,0.0,8.0,5.0,0.0,25
650,大华银行大厦,2.0,18.0,9.63,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19.0,1.0,0.0,5.0,16.0,0.0,25
651,旭辉世纪广场,11.0,13.0,3.04,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0,1.0,2.0,2.0,5.0,0.0,26
652,美林创意园,2.0,8.0,2.33,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,17.0,1.0,2.0,0.0,11.0,0.0,25
653,永达国际大厦,10.0,23.0,7.1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0,0.0,2.0,12.0,6.0,2.0,26
654,高阳商务中心,,,2.64,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8.0,1.0,2.0,4.0,26.0,1.0,27
655,海上硕和城,11.0,18.0,2.84,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.0,3.0,2.0,6.0,16.0,1.0,27
656,滨江国际广场,6.0,28.0,5.07,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,2.0,13.0,0.0,25
657,东方纯一,,,7.1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,22
658,中骏广场,1.0,6.0,4.06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13.0,0.0,1.0,0.0,4.0,0.0,24
659,中华企业大厦,21.0,27.0,6.13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,62.0,20.0,11.0,6.0,32.0,1.0,27
660,海高大厦,22.0,9.0,3.35,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,70.0,4.0,4.0,8.0,27.0,0.0,26
661,汤泉国际,,7.0,4.06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.0,1.0,1.0,2.0,4.0,0.0,26
662,荣振大厦,17.0,16.0,2.74,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,17.0,1.0,10.0,1.0,27.0,1.0,27
663,外高桥复旦科技园创新中心,1.0,13.0,2.84,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12.0,2.0,3.0,0.0,14.0,0.0,25
664,聚鑫金桥园,,,2.64,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,22.0,0.0,0.0,0.0,7.0,0.0,23
665,建韬企业广场,,,3.55,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16.0,3.0,5.0,2.0,24.0,1.0,27
666,绿洲中环中心,7.0,24.0,4.1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,17.0,1.0,6.0,2.0,18.0,1.0,27
667,临空经济园区,25.0,12.0,3.04,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1.0,3.0,1.0,7.0,0.0,25
668,福克斯(中谊)商务大厦,10.0,6.0,1.93,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,23.0,1.0,0.0,2.0,28.0,1.0,26
669,凯鸿广场,,,3.96,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,24.0,11.0,14.0,7.0,42.0,0.0,26
670,海尚杰座南楼,13.0,18.0,3.33,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8.0,4.0,1.0,8.0,20.0,1.0,27
671,龙湖新壹城,1.0,13.0,1.03,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13.0,0.0,1.0,1.0,2.0,1.0,26
672,老码头创意园,11.0,7.0,5.07,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,2.0,2.0,8.0,0.0,24
673,钱江大厦,14.0,27.0,5.07,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,32.0,1.0,1.0,1.0,27.0,2.0,27
674,漕河泾凤凰园,,,3.55,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14.0,4.0,0.0,5.0,9.0,1.0,26
675,香港新世界大厦,16.0,60.0,8.11,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,11.0,15.0,26.0,27.0,2.0,27
676,洲际中心,9.0,55.0,6.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,57.0,1.0,6.0,5.0,34.0,2.0,27
677,星峰企业园,,,4.87,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,1.0,1.0,2.0,1.0,0.0,25
678,耀江国际大厦,12.0,28.0,3.85,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,25.0,3.0,4.0,14.0,0.0,1.0,26
679,锦程大厦,18.0,27.0,2.84,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24.0,1.0,3.0,5.0,32.0,0.0,26
680,佳源名人公寓,2.0,12.0,1.26,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0.0,0.0,0.0,0.0,0.0,22
681,凌阳大楼,11.0,5.0,4.16,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,22
682,南翔现代企业园,9.0,4.0,1.66,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,21
683,中环科技园,,,2.33,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0,2.0,0.0,4.0,0.0,24
684,创洁科技园,,,3.55,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0,0.0,0.0,2.0,4.0,0.0,24
685,新建大厦,32.0,10.0,4.36,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,44.0,8.0,5.0,5.0,24.0,0.0,26
686,东方汇经OFC,4.0,,10.14,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,18.0,2.0,6.0,9.0,12.0,0.0,26
687,中山国际广场,,,4.06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.0,3.0,1.0,0.0,11.0,1.0,26
688,长春藤运通大厦,15.0,19.0,3.33,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,75.0,9.0,16.0,17.0,33.0,3.0,27
689,华京商务大厦,8.0,13.0,3.85,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14.0,10.0,2.0,1.0,14.0,0.0,26
690,世界广场,20.0,38.0,6.08,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,54.0,3.0,8.0,5.0,21.0,2.0,27
691,1929 OFFICE SPACE,,6.0,4.29,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,22.0,12.0,15.0,7.0,39.0,1.0,27
692,嘉利大厦,20.0,35.0,2.84,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,52.0,10.0,1.0,9.0,33.0,0.0,26
693,新城控股大厦,,,4.66,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9.0,0.0,1.0,7.0,9.0,1.0,26
694,银桥大厦,21.0,26.0,2.03,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16.0,0.0,1.0,1.0,11.0,1.0,26
695,五维空间创意产业园,10.0,3.0,2.29,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.0,2.0,1.0,3.0,11.0,0.0,26
696,东渡国际家庭广场,,,4.29,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0,4.0,2.0,4.0,5.0,0.0,26
697,虹桥国际大厦,12.0,19.0,2.84,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,31.0,0.0,0.0,11.0,26.0,0.0,24
698,富都大厦,13.0,,3.91,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12.0,2.0,0.0,10.0,18.0,1.0,26
699,麦可将园区,6.0,7.0,2.33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15.0,9.0,4.0,3.0,29.0,0.0,26
700,浙大网新科技园,13.0,6.0,5.07,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.0,0.0,2.0,1.0,3.0,1.0,26
701,江桥新世界生活广场三期,5.0,23.0,2.03,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0.0,4.0,1.0,17.0,0.0,25
702,新发展大厦,8.0,19.0,4.06,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,52.0,2.0,7.0,5.0,35.0,2.0,27
703,银亿滨江中心,,,4.06,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,22.0,4.0,4.0,2.0,22.0,1.0,27
704,新时空国际商务广场,14.0,30.0,3.55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,66.0,11.0,7.0,8.0,35.0,1.0,27
705,华大科技园,,,4.26,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0,1.0,0.0,6.0,13.0,2.0,26
706,桂箐园,23.0,6.0,2.84,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0,2.0,0.0,1.0,10.0,0.0,25
707,国际港务大厦,10.0,27.0,5.07,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,22.0,2.0,4.0,7.0,31.0,1.0,27
708,兴迪商务大厦,10.0,14.0,3.55,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.0,2.0,0.0,2.0,3.0,0.0,25
709,上海理工大学科技园,12.0,6.0,2.25,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10.0,0.0,0.0,2.0,7.0,0.0,24
710,东方渔人码头,2.0,,5.48,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.0,2.0,0.0,3.0,23.0,0.0,25
711,欧莱雅商务中心,,,3.04,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0,0.0,0.0,2.0,4.0,0.0,24
712,兰生大厦,113.0,32.0,6.9,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.0,7.0,20.0,27.0,49.0,1.0,27
713,老洋行1913,7.0,4.0,3.85,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,24.0,12.0,4.0,8.0,46.0,1.0,27
714,南证大厦,22.0,49.0,6.27,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,72.0,13.0,13.0,20.0,37.0,1.0,27
715,上海海航大厦,,,9.13,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,22
716,森宏旗臻,4.0,16.0,2.28,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0,4.0,3.0,2.0,5.0,1.0,27
717,万达商业广场,9.0,25.0,3.95,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,25.0,4.0,21.0,3.0,29.0,3.0,27
718,北虹桥绿地新都会,0.0,10.0,3.35,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0,0.0,4.0,0.0,13.0,0.0,24
719,腾飞莲花,,,4.06,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,22
720,宏慧盟智廊,,,5.07,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.0,10.0,1.0,11.0,34.0,2.0,27
721,金融街静安中心,,,8.23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,40.0,5.0,8.0,4.0,30.0,0.0,26
722,金陵大厦,21.0,18.0,3.47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,46.0,7.0,6.0,27.0,27.0,2.0,27
723,华生创谷产业园,3.0,6.0,2.23,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,0.0,1.0,2.0,0.0,24
724,文渊楼,,,3.04,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,0.0,0.0,1.0,8.0,1.0,25
725,铭光商务楼,,4.0,4.06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,46.0,12.0,3.0,10.0,40.0,0.0,26
726,上海投资组合中心大厦,11.0,8.0,4.82,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,24.0,11.0,19.0,7.0,50.0,1.0,27
727,星云经济区,,,1.83,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0,5.0,0.0,1.0,5.0,0.0,25
728,宝龙大厦,14.0,14.0,7.71,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,3.0,21.0,12.0,72.0,1.0,26
729,嘉地中心,7.0,68.0,8.11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,106.0,6.0,17.0,9.0,39.0,2.0,27
730,滨江大厦,19.0,15.0,5.58,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,38.0,0.0,1.0,2.0,8.0,0.0,25
731,光明总部大厦,,,4.87,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20.0,6.0,2.0,2.0,15.0,1.0,27
732,港务大厦,20.0,28.0,5.58,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.0,0.0,4.0,11.0,10.0,0.0,25
733,和源大楼,,9.0,3.85,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,29.0,5.0,3.0,1.0,37.0,1.0,27
734,保利绿地,,,5.95,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,3.0,2.0,7.0,15.0,1.0,26
735,创智坊,9.0,8.0,3.85,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16.0,2.0,6.0,2.0,15.0,0.0,26
736,汇宝中心,1.0,16.0,2.92,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,22
737,金延大楼,18.0,6.0,10.14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23.0,0.0,18.0,11.0,34.0,0.0,25
738,金峰世纪大厦,10.0,18.0,4.06,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,40.0,5.0,8.0,4.0,30.0,0.0,26
739,大宁易园,6.0,4.0,3.94,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,21
740,七宝宝龙城,,,3.85,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.0,0.0,3.0,0.0,20.0,1.0,25
741,徐家汇独栋花园办公楼,13.0,22.0,5.88,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,48.0,4.0,16.0,10.0,30.0,3.0,27
742,中金国际广场B座,9.0,17.0,6.59,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,63.0,4.0,15.0,9.0,26.0,2.0,27
743,长宁时代大厦,,1.0,2.64,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,40.0,13.0,1.0,12.0,21.0,1.0,27
744,WE国际文化创意中心（静安）,,,7.62,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,60.0,6.0,10.0,6.0,34.0,1.0,27
745,中期大厦,18.0,28.0,3.33,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,31.0,2.0,4.0,6.0,25.0,1.0,27
746,振安广场,20.0,24.0,2.94,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,45.0,0.0,6.0,11.0,6.0,1.0,26
747,招商局上海中心,2.0,11.0,6.08,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,0.0,0.0,5.0,4.0,1.0,25
748,绿地创客,8.0,5.0,4.06,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,22.0,12.0,15.0,7.0,39.0,1.0,27
749,新纪元国际广场,10.0,16.0,2.84,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16.0,6.0,6.0,8.0,24.0,0.0,26
750,汾阳路3号,7.0,7.0,7.1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,95.0,23.0,10.0,15.0,37.0,2.0,27
751,仲盛金融中心,23.0,31.0,3.65,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20.0,1.0,4.0,8.0,23.0,0.0,26
752,华联发展大厦,113.0,13.0,3.65,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,22.0,13.0,1.0,7.0,21.0,1.0,27
753,嘉汇大厦,,,3.33,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,77.0,5.0,10.0,10.0,26.0,1.0,27
754,伟泰大厦,,9.0,3.04,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8.0,0.0,0.0,6.0,18.0,2.0,25
