,name,link-href,sources,surfaceRange,address,averageRent,averageBCRent,nameBC,floors,surface,floor_height,elevator,companys,building_surface,store,mall,park,hotel,underground,park1500
1951,亚洲商务楼2幢,https://www.haozu.com/sh_xzl_12282/,6,30 - 70m²,浦东  塘桥峨山路  ,4.17,6.81,塘桥,4.0,,,,,,25.0,1.0,25.0,7.0,1.0,1.0
1952,飞洲时代大厦,https://www.haozu.com/sh_xzl_3170/,4,94 - 106m²,普陀  光新中山北路1777号  ,4.87,6.68,光新,28.0,31617m²,4,3,招金期货、石库门企业管理、汰威装饰工程（上海）有限公司、上海罗根医疗科技有限公司，上海林展工贸发展有限公司，,31617,16.0,0.0,16.0,3.0,0.0,6.0
1953,上服创意园,https://www.haozu.com/sh_xzl_10644/,6,35 - 238m²,长宁  天山路茅台路553号  ,5.23,4.88,天山路,7.0,5068m²,3.8,,,5068,20.0,1.0,20.0,10.0,0.0,7.0
1954,嘉善老市,https://www.haozu.com/sh_xzl_27942/,1,160m²,卢湾  打浦桥陕西南路550弄37号  ,7.2,6.86,打浦桥,,,,,,,33.0,3.0,33.0,32.0,0.0,10.0
1955,宛轻大楼,https://www.haozu.com/sh_xzl_13111/,4,100 - 300m²,徐汇  万体馆宛平南路383弄  ,5.75,5.67,万体馆,9.0,11614m²,3.2,2,业名称：上海前和律师事务所，所属行业：专业服务/教育/培训、企业名称：上海市房地产估价师协会，所属行业：专业服务/教育/培训、企业名称：上海资顺化工科技有限公司，所属行业：能源/原材料、企业名称：上海大洋电子有限公司，所属行业：计算机/互联网/通信/电子、企业名称：上海知海办公设备商行，所属行业：贸易/消费/制造/营运,11614,19.0,1.0,19.0,26.0,0.0,6.0
1956,众原国际中心,https://www.haozu.com/sh_xzl_21078/,39,70 - 244m²,浦东  外高桥日京路139号  ,2.2,2.96,外高桥,,,,,,,2.0,2.0,2.0,2.0,0.0,0.0
1957,人才大厦,https://www.haozu.com/sh_xzl_19036/,1,138m²,卢湾  打浦桥斜土路500号  ,3.3,6.86,打浦桥,,30000m²,,,上海经营者人才公司,30000,39.0,2.0,39.0,15.0,1.0,3.0
1958,大华虎城商务中心,https://www.haozu.com/sh_xzl_25431/,19,169 - 1600m²,普陀  其他大华一路239弄1号  ,4.5,4.91,其他,13.0,66941m²,,6,,66941,11.0,2.0,11.0,11.0,0.0,5.0
1959,华融大厦,https://www.haozu.com/sh_xzl_11821/,17,66 - 702m²,浦东  八佰伴南路12711289号  ,6.95,7.76,八佰伴,31.0,20025m²,3.6,10,圣大网络、英华美德学校、安讯软件有限公司,20025,26.0,11.0,26.0,14.0,1.0,2.0
1960,同济佳苑,https://www.haozu.com/sh_xzl_28892/,1,706m²,静安  静安寺康定路1033号附近  ,2.5,9.34,静安寺,,,,,,,31.0,2.0,31.0,27.0,1.0,4.0
1961,聚安大厦,https://www.haozu.com/sh_xzl_11330/,1,60m²,静安  静安寺乌鲁木齐北路211号  ,4.1,9.34,静安寺,10.0,13000m²,3.2,2,福冈日本料理，上海洛垦进出口有限公司、高达(上海)工程咨询有限公司，,13000,25.0,7.0,25.0,27.0,1.0,4.0
1962,苏宁天御国际广场,https://www.haozu.com/sh_xzl_2294/,18,87 - 271m²,普陀  长风新村丹巴路99号  ,4.53,5.04,长风新村,11.0,170000m²,4.2,4,,170000,6.0,1.0,6.0,4.0,0.0,2.0
1963,智慧树创意产业园,https://www.haozu.com/sh_xzl_2229/,12,50 - 407.4m²,杨浦  控江路江浦路1500号  ,4.06,3.64,控江路,,20000m²,2.5,,,20000,25.0,1.0,,14.0,1.0,4.0
1964,首东国顺大厦,https://www.haozu.com/sh_xzl_1550/,2,230 - 350m²,杨浦  黄兴杨浦区国顺东路19号  ,3.15,24.11,黄兴,14.0,21455m²,3.9,,,21455,13.0,1.0,13.0,4.0,0.0,6.0
1965,普陀齐成晟园,https://www.haozu.com/sh_xzl_41343/,136,48 - 1000m²,普陀  甘泉路新村路877号  ,3.24,3.28,甘泉路,,,,,,,7.0,1.0,7.0,4.0,0.0,5.0
1966,聚鑫钦江园,https://www.haozu.com/sh_xzl_18767/,2,1500m²,徐汇  漕河泾钦江路88号  ,4.2,4.78,漕河泾,6.0,,,,,,17.0,0.0,17.0,1.0,0.0,4.0
1967,疏影创意园,https://www.haozu.com/sh_xzl_36818/,1,50m²,闵行  莘庄疏影路1326号  ,1.5,3.29,莘庄,,,,,,,1.0,0.0,1.0,1.0,0.0,0.0
1968,金谷中环大厦,https://www.haozu.com/sh_xzl_17710/,6,50 - 836.1m²,闸北  共和新路江场西路1313号  ,3.98,4.33,共和新路,20.0,24906m²,3.5,2,,24906,9.0,0.0,9.0,4.0,0.0,1.0
1969,博华广场,https://www.haozu.com/sh_xzl_35469/,31,2800m²,静安  新闸路新闸路655号  ,12.5,8.11,新闸路,,,,27,,,22.0,8.0,22.0,15.0,2.0,8.0
1970,漕河泾科技产业化大楼,https://www.haozu.com/sh_xzl_3311/,122,40 - 516.1m²,徐汇  漕河泾宜山路900号  ,4.38,4.78,漕河泾,22.0,85000m²,4,4,上海郑世贸易有限公司ELMA销售部,85000,7.0,0.0,7.0,2.0,1.0,2.0
1971,由度工场,https://www.haozu.com/sh_xzl_17284/,1,600m²,浦东  金桥宁桥路615号  ,2.8,3.46,金桥,6.0,,,3,,,5.0,1.0,5.0,6.0,0.0,0.0
1972,杨浦科技大厦,https://www.haozu.com/sh_xzl_1985/,7,107.2 - 800m²,杨浦  五角场杨浦区黄兴路2005弄  ,2.98,24.11,五角场,10.0,13000m²,3,3,,13000,16.0,6.0,16.0,16.0,0.0,6.0
1973,燎申国际大厦,https://www.haozu.com/sh_xzl_2156/,2,139 - 156m²,闵行  虹桥吴中路1068号  ,3.3,4.84,虹桥,9.0,15000m²,3.5,5,北京格罗唯视储运有限公司上海分公司、上海虹桥装潢五金有限公司、上海禹维贸易有限公司、上海美博园林工程有限公司、上海真贤服饰有限公司,15000,9.0,3.0,9.0,29.0,3.0,0.0
1974,五角丰达广场,https://www.haozu.com/sh_xzl_1525/,22,139.9 - 575m²,杨浦  五角场政益路8号  ,5.63,24.11,五角场,12.0,36000m²,3.9,4,上海龙建钢铁发展有限公司,36000,18.0,18.0,18.0,13.0,1.0,5.0
1975,宝鼎大厦,https://www.haozu.com/sh_xzl_4351/,7,220 - 850m²,卢湾  打浦桥徐家汇路550号  ,4.4,6.86,打浦桥,29.0,37050m²,3.6,5,北京联合保险经济有限公司上海分公司、中信建投证券有限公司、新悦浪漫佳缘网,37050,32.0,0.0,32.0,27.0,1.0,9.0
1976,尚之坊时尚文化创意园,https://www.haozu.com/sh_xzl_20280/,20,370 - 2733.4m²,青浦  重固崧泽大道6066号  ,1.67,3.28,重固,5.0,160000m²,4.5,2,诺奇、红孩儿、安利皮革、毅盛纺织、祺佳时装等，也吸引了时尚设计公司日本HKS、德国博恬、德国科来、鹤石环境艺术。,160000,0.0,0.0,,0.0,0.0,0.0
1977,浦东创研智造,https://www.haozu.com/sh_xzl_18273/,14,200 - 2500m²,南汇  康桥秀浦路3188弄  ,2.4,2.76,康桥,33.0,320000m²,4.5,4,,320000,5.0,1.0,5.0,9.0,0.0,1.0
1978,江裕大厦,https://www.haozu.com/sh_xzl_1485/,29,108 - 1187.8m²,闸北  大宁路广中西路777弄99号  ,4.94,4.91,大宁路,18.0,15600m²,3.7,2,,15600,9.0,4.0,9.0,1.0,0.0,6.0
1979,新城CBD财富广场,https://www.haozu.com/sh_xzl_2503/,15,100 - 262m²,嘉定  新城阿克苏路1358号  ,2.43,2.07,新城,10.0,,3.9,2,,,4.0,0.0,4.0,5.0,0.0,1.0
1980,建设大厦,https://www.haozu.com/sh_xzl_3833/,35,170 - 510m²,黄浦  外滩江西中路181号  ,5.98,10.33,外滩,16.0,,,3,上海冶金劳动服务有限公司、上海瑞和文物销售有限公司,,49.0,14.0,49.0,61.0,1.0,3.0
1981,中环现代大厦,https://www.haozu.com/sh_xzl_2778/,1,884m²,普陀  长寿路长寿路59、69号  ,5.5,5.94,长寿路,25.0,39000m²,3.5,3,企业名称：雷诺斯国际货运代理，所属行业：物流/运输、企业名称：上海中环投资开发(集团)，所属行业：房地产/建筑、企业名称：埃康广告有限公司，所属行业：广告/媒体、企业名称：茂舜生物科技(上海)有限公司，所属行业：贸易/消费/制造/营运、企业名称：宜信商务投资有限公司，所属行业：会计/金融/银行/保险,39000,25.0,4.0,25.0,17.0,1.0,2.0
1982,沪东金融大厦,https://www.haozu.com/sh_xzl_1540/,6,76 - 664m²,杨浦  五角场上海杨浦区翔殷路1128号  ,3.93,24.11,五角场,21.0,45793m²,3.4,6,企业名称：农业银行，所属行业：会计/金融/银行/保险、企业名称：大西洋百货，所属行业：贸易/消费/制造/营运、企业名称：中国太平洋人寿保险股份有限公司，所属行业：会计/金融/银行/保险、企业名称：上海杨浦区新东方进修学校，所属行业：专业服务/教育/培训、企业名称：上海交大昂立职业培训中心，所属行业：专业服务/教育/培训,45793,27.0,21.0,27.0,12.0,2.0,4.0
1983,川沙路3207弄,https://www.haozu.com/sh_xzl_41643/,1,700m²,浦东  川沙川沙路3207弄  ,0.9,0.94,川沙,,,,,,,28.0,4.0,28.0,14.0,0.0,1.0
1984,金桥数研基地,https://www.haozu.com/sh_xzl_3038/,19,164.5 - 2700m²,浦东  金桥川桥路1295号  ,2.45,3.46,金桥,5.0,32500m²,,2,,32500,1.0,0.0,1.0,2.0,0.0,1.0
1985,东海广场,https://www.haozu.com/sh_xzl_11721/,4,null,浦东  浦东外环祝桥东海镇  ,,,,,,,,,,4.0,2.0,4.0,1.0,0.0,0.0
1986,宝安大厦,https://www.haozu.com/sh_xzl_1301/,6,146 - 6400m²,浦东  八佰伴东方路800号  ,5.95,7.76,八佰伴,38.0,89000m²,3.7,6,宝安集团,89000,26.0,3.0,26.0,23.0,1.0,2.0
1987,汇鑫国际大厦,https://www.haozu.com/sh_xzl_4564/,7,185 - 408m²,徐汇  万体馆宜山路333号  ,6.04,5.67,万体馆,22.0,50000m²,3.9,6,宏鑫广告、东问贸易上海有限公司、华加国际货运代理有限公司,50000,20.0,3.0,20.0,15.0,1.0,6.0
1988,科投大厦,https://www.haozu.com/sh_xzl_13010/,1,324m²,徐汇  建国西路建国西路285号  ,6.5,5.64,建国西路,23.0,50000m²,3.0,2,上海工源机械有限公司，所属行业：贸易/消费/制造/营运、企业名称：上海紫悟工贸有限公司，所属行业：贸易/消费/制造/营运、企业名称：上海诚果实业有限公司，所属行业：贸易/消费/制造/营运、企业名称：上海开旋机电自控工程有限公司，所属行业：贸易/消费/制造/营运、企业名称：上海黛扬机电工程有限公司，所属行业：贸易/消费/制造/营运、企业名称：上海中植纸业有限公司，所属行业：贸易/消费/制造/营运、企业名称：上海紫悟工贸有限公司，所属行业：贸易/消费/制造/营运、企业名称：盛大车险连锁总部，所属行业：专业服务/教育/培训、企业名称：上海铭辰磨料磨具五金有限公司，所属行业：贸易/消费/制造/营运,50000,21.0,4.0,21.0,27.0,1.0,7.0
1989,振华企业广场,https://www.haozu.com/sh_xzl_12379/,31,105 - 1500m²,浦东  塘桥东方路3261  ,5.86,6.81,塘桥,,42000m²,3.2,8,,42000,3.0,0.0,3.0,2.0,1.0,2.0
1990,1876老站创意园,https://www.haozu.com/sh_xzl_2811/,9,181 - 1283m²,虹口  大柏树汶水东路351号  ,4.35,3.68,大柏树,4.0,16300m²,4,2,,16300,23.0,1.0,23.0,6.0,1.0,0.0
1991,合生财富广场,https://www.haozu.com/sh_xzl_2044/,26,106.4 - 605.3m²,虹口  其他大连路839号  ,5.31,6.5,其他,14.0,53585m²,3.7,8,,53585,39.0,5.0,39.0,8.0,0.0,6.0
1992,君庭广场,https://www.haozu.com/sh_xzl_21612/,63,100 - 1164.8m²,杨浦  其他国安路55号  ,5.15,11.55,其他,12.0,85393m²,3.8,3,,85393,11.0,1.0,11.0,3.0,1.0,2.0
1993,雅逸创意园,https://www.haozu.com/sh_xzl_24853/,3,39 - 115m²,闵行  虹桥合川路3065号  ,5.0,4.84,虹桥,,,,,,,4.0,2.0,4.0,9.0,0.0,0.0
1994,创智天地,https://www.haozu.com/sh_xzl_1537/,16,195 - 2252.1m²,杨浦  五角场杨浦区淞沪路234号(近政...  ,6.09,24.11,五角场,10.0,39040m²,5,4,企业名称：甲骨文软件研究中心（北京）有限公司，所属行业：专业服务/教育/培训、企业名称：艾比森商务中心，所属行业：专业服务/教育/培训、企业名称：海信衫投资管理有限公司，所属行业：贸易/消费/制造/营运、企业名称：上海四维图新信息技术有限公司，所属行业：计算机/互联网/通信/电子、企业名称：上海纳维信息技术有限公司，所属行业：计算机/互联网/通信/电子,39040,22.0,19.0,22.0,13.0,1.0,3.0
1995,峭迪九久中心,https://www.haozu.com/sh_xzl_40919/,20,70 - 430m²,松江  九亭寅西路368号  ,1.8,2.24,九亭,,,,,,,0.0,0.0,,0.0,0.0,0.0
1996,复兴广场,https://www.haozu.com/sh_xzl_11017/,8,null,卢湾  新天地重庆南路208号  ,,,,6.0,19500m²,3,4,百时美施贵宝投资、思维管理咨询有限公司、美赞臣（广州）有限公司、上海煊仁环保仪器有限公司,19500,26.0,8.0,26.0,24.0,1.0,21.0
1997,晟柏创意园,https://www.haozu.com/sh_xzl_35757/,14,229 - 1410m²,虹口  凉城水电路1360号  ,3.78,4.38,凉城,,,,,,,25.0,0.0,25.0,4.0,0.0,0.0
1998,华庆商务楼,https://www.haozu.com/sh_xzl_25453/,8,32.7 - 96.6m²,静安  昌平路武定路595号  ,4.54,8.11,昌平路,,,,,,,30.0,3.0,30.0,28.0,0.0,6.0
1999,友力国际大厦,https://www.haozu.com/sh_xzl_1896/,7,167.3 - 1753m²,普陀  长寿路江宁路1158号  ,6.57,5.94,长寿路,27.0,35823m²,2.7,6,企业名称：好乐教育，所属行业：专业服务/教育/培训、企业名称：浙江舜杰建筑集团股份有限公司，所属行业：房地产/建筑、企业名称：法玛林珂国际贸易（上海）有限公司，所属行业：贸易/消费/制造/营运、企业名称：美国加利福尼亚移民服务中心，所属行业：政府/非赢利机构/其他、企业名称：海南易生控股有限公司，所属行业：政府/非赢利机构/其他,35823,26.0,3.0,26.0,19.0,1.0,2.0
2000,商城商务楼,https://www.haozu.com/sh_xzl_12130/,1,50m²,浦东  洋泾商城路1986号  ,2.8,8.67,洋泾,,,,,,,8.0,0.0,8.0,8.0,1.0,3.0
2001,万业新阶,https://www.haozu.com/sh_xzl_3239/,4,84 - 140m²,普陀  中远两湾城中山北路1482号  ,4.05,3.77,中远两湾城,20.0,65626m²,4.8,3,,65626,15.0,1.0,15.0,10.0,1.0,2.0
2002,星月总部湾,https://www.haozu.com/sh_xzl_28585/,31,80 - 3000m²,南汇  周浦秀浦路2500弄  ,2.32,2.76,周浦,10.0,137000m²,,,烟台万华、双登集团、大泽铜业、德莎胶带、景林资产、金亚集团等等,137000,25.0,3.0,25.0,11.0,0.0,0.0
2003,飞雕国际大厦,https://www.haozu.com/sh_xzl_3598/,45,153 - 434m²,徐汇  徐家汇肇嘉浜路1065号  ,6.2,7.52,徐家汇,30.0,47000m²,3.4,5,德意志银行、必佳软件、华谊影视有限公司、香港斯玛特产品有限公司上海代表处,47000,28.0,11.0,,17.0,2.0,7.0
2004,兴园373,https://www.haozu.com/sh_xzl_1313/,1,80m²,闸北  西藏北路中兴路373号  ,6.0,4.77,西藏北路,5.0,4800m²,,1,,4800,24.0,1.0,24.0,11.0,1.0,5.0
2005,上海广场,https://www.haozu.com/sh_xzl_2116/,20,154 - 397.6m²,卢湾  淮海中路淮海中路138号  ,7.74,9.28,淮海中路,38.0,80000m²,3.8,7,科勒投资、港龙航空、蓝豹上海广场店、上海美庆制衣有限公司、钢慧信息咨询有限公司,80000,38.0,13.0,38.0,23.0,2.0,23.0
2006,金元大厦,https://www.haozu.com/sh_xzl_4775/,7,106 - 330m²,嘉定  嘉定新城永盛路1218号  ,1.89,2.07,嘉定新城,15.0,17436m²,3.5,2,,17436,5.0,1.0,5.0,4.0,0.0,1.0
2007,四方科创中心,https://www.haozu.com/sh_xzl_21798/,42,50 - 1771.4m²,嘉定  江桥曹安公路2883号  ,2.14,9.86,江桥,,42000m²,3.2,,,42000,1.0,0.0,1.0,0.0,0.0,0.0
2008,云部落大厦,https://www.haozu.com/sh_xzl_19186/,5,132 - 558m²,闵行  颛桥颛兴东路1313号  ,2.53,2.03,颛桥,14.0,,3.5,,,,3.0,0.0,3.0,1.0,0.0,0.0
2009,越界·苏河汇,https://www.haozu.com/sh_xzl_29255/,4,140 - 545.3m²,普陀  金沙江路光复西路1107号  ,4.25,5.04,金沙江路,,,,,,,21.0,5.0,21.0,13.0,2.0,4.0
2010,万科颛桥集,https://www.haozu.com/sh_xzl_36143/,33,67.5 - 166.9m²,闵行  颛桥颛兴东路2635弄（颛兴东...  ,3.5,2.03,颛桥,,,,,,,5.0,0.0,5.0,2.0,0.0,0.0
2011,周家嘴路2360号,https://www.haozu.com/sh_xzl_19543/,1,605m²,杨浦  周家嘴路周家嘴路2360号  ,1.9,5.31,周家嘴路,,,,,,,18.0,1.0,18.0,3.0,0.0,3.0
2012,利星汽车广场,https://www.haozu.com/sh_xzl_40234/,2,4000m²,浦东  张江申江路500号  ,2.5,4.68,张江,,,,,,,1.0,2.0,1.0,1.0,0.0,2.0
2013,保利西岸中心,https://www.haozu.com/sh_xzl_34783/,115,317 - 2127.2m²,徐汇  龙华宛平南路1415号  ,8.46,6.2,龙华,,,,,,,8.0,0.0,8.0,9.0,0.0,1.0
2014,华博科技大厦,https://www.haozu.com/sh_xzl_24230/,1,616.7m²,虹口  虹口足球场花园路88号  ,5.0,4.38,虹口足球场,,,,,,,26.0,4.0,26.0,8.0,1.0,0.0
2015,金环商务花园,https://www.haozu.com/sh_xzl_2052/,27,150 - 2862.8m²,普陀  长风新村云岭西路600弄  ,4.65,5.04,长风新村,,30000m²,4.5,4,,30000,2.0,0.0,2.0,3.0,0.0,2.0
2016,恒利国际大厦,https://www.haozu.com/sh_xzl_3090/,20,251 - 1350m²,静安  南京西路成都北路199号  ,7.57,8.86,南京西路,26.0,46234m²,4,5,上海飞聘房地产有限公司、拓博国际货物运输代理有限公司、思喜爱思计算机系统有限公司,46234,35.0,10.0,35.0,18.0,1.0,22.0
2017,虹桥路1017弄,https://www.haozu.com/sh_xzl_29155/,1,30m²,长宁  虹桥1017弄17号  ,6.6,7.31,虹桥,,,,,,,11.0,0.0,11.0,5.0,0.0,3.0
2018,雍和创智广场,https://www.haozu.com/sh_xzl_1675/,11,78 - 386m²,闸北  大宁路永和路456号  ,3.13,4.91,大宁路,6.0,22000m²,6,4,,22000,6.0,1.0,6.0,4.0,0.0,3.0
2019,慧创国际,https://www.haozu.com/sh_xzl_5118/,10,160 - 414m²,嘉定  江桥金沙江西路1555弄  ,2.8,9.86,江桥,10.0,71400m²,3.5,1,上海都市生活企业发展有限公司、安正时尚集团股份有限公司,71400,6.0,0.0,6.0,1.0,1.0,2.0
2020,光启园,https://www.haozu.com/sh_xzl_16675/,34,89 - 1350m²,徐汇  漕河泾虹漕路456号  ,4.24,4.78,漕河泾,21.0,32785m²,4,4,,32785,9.0,0.0,9.0,1.0,0.0,3.0
2021,明凯大厦,https://www.haozu.com/sh_xzl_4598/,14,50 - 707m²,虹口  和平公园柳营路125号  ,3.54,4.44,和平公园,13.0,18000m²,3.35,10,,18000,23.0,3.0,23.0,7.0,0.0,1.0
2022,久事大厦,https://www.haozu.com/sh_xzl_11060/,9,130 - 1474m²,黄浦  老西门中山南路28号  ,7.04,5.39,老西门,40.0,68080m²,3.9,13,德国圣夕中国有限公司上海代表处、上海奥的斯电梯有限公司,68080,33.0,5.0,33.0,17.0,0.0,5.0
2023,杨浦都市工业园,https://www.haozu.com/sh_xzl_20885/,25,31.6 - 2376m²,杨浦  中原国伟路135号  ,2.91,3.25,中原,,,,,,,15.0,0.0,15.0,4.0,0.0,2.0
2024,影城小筑办公楼,https://www.haozu.com/sh_xzl_12309/,1,350m²,浦东  花木花木路838号  ,6.0,7.23,花木,,,3.5,1,,,8.0,0.0,8.0,10.0,1.0,19.0
2025,森兰美伦,https://www.haozu.com/sh_xzl_25315/,5,60.4 - 181m²,浦东  其他新区兰嵩路555号  ,3.4,7.29,其他,,,,,,,0.0,0.0,,0.0,0.0,1.0
2026,华泰产业园,https://www.haozu.com/sh_xzl_20264/,2,750m²,浦东  三林秀浦路68号  ,2.8,4.31,三林,,,,,,,0.0,0.0,,0.0,0.0,0.0
2027,张江·投创园,https://www.haozu.com/sh_xzl_35922/,1,2057m²,浦东  张江环科路999号  ,5.0,4.68,张江,,,,,,,0.0,1.0,,0.0,0.0,0.0
2028,ENJOY@张江九洲中心,https://www.haozu.com/sh_xzl_37609/,10,76 - 390m²,浦东  张江蔡伦支路85号  ,4.01,4.68,张江,,,,,,,2.0,1.0,2.0,1.0,0.0,0.0
2029,于田大厦,https://www.haozu.com/sh_xzl_11268/,14,346 - 775m²,嘉定  安亭于田南路111号  ,2.82,2.0,安亭,26.0,,3.5,4,,,2.0,0.0,2.0,1.0,2.0,0.0
2030,欧爱喜中心,https://www.haozu.com/sh_xzl_12576/,3,213.3m²,普陀  金沙江路宁夏路679号整幢  ,7.0,5.04,金沙江路,,5077m²,3.3,2,,5077,19.0,2.0,,19.0,1.0,6.0
2031,金茂大厦,https://www.haozu.com/sh_xzl_11906/,24,119 - 1132.7m²,浦东  陆家嘴世纪大道88号  ,15.06,13.92,陆家嘴,88.0,287360m²,4,26,"华泰资产管理有限公司、中怡保险经纪有限责任公司、美国芝加哥SOM设计事务所、工商银行,建设银行,中国银行,富通银行,大垣共立银行,荷兰银行,美信银行,罗马银行,德累斯登银行,大华银行,圣保罗意米银行",287360,16.0,2.0,16.0,14.0,1.0,3.0
