,buildingN,store_num,store
290,壹丰广场,61.0,"[全家便利店(壹丰广场店)@(121.491814,31.257987), 711便利店(海宁路店)@(121.494437,31.256922), 好德便利(书城店)@(121.492785,31.256742), 好德便利(宁浦店)@(121.493663,31.255519), 可的便利店(宝源店)@(121.485296,31.261671), 全家便利店(四川北路三店)@(121.489689,31.260449), 好德便利(塘沽店)@(121.493682,31.254003), 罗森便利店(昆山路店)@(121.492235,31.254967), 快客便利店(昆山店)@(121.495214,31.255444), 罗森(四川北路店)@(121.491669,31.254513), 快客便利店(壹丰广场店)@(121.490252,31.257955), 快客便利店(吴淞路店)@(121.495337,31.256609), 好德便利(白厦店)@(121.48979,31.261487), 易购(乍浦路店)@(121.493572,31.25583), 虹口凯凯杂货店@(121.490889,31.262348), 罗森(武进店)@(121.491875,31.257531), 全家便利@(121.491548,31.258736), 上海土特产(上海分店)@(121.48502,31.254226), 光明里@(121.488028,31.256503), 快捷健便利店(中信店)@(121.49108,31.254131), 上海市虹口区永和百货便利店@(121.48964,31.262313), 可可便利店@(121.485875,31.25629), 快客龙便利店(NO.008)@(121.491434,31.257837), 虹口区鑫峰百货商店@(121.495175,31.255434), 上海市虹口区凌凌杂货店@(121.492395,31.258454), 徐记烟杂店@(121.489968,31.257668), 上海市虹口区昆三杂货店@(121.491881,31.254867), 浙江日用百货商店@(121.485006,31.254327), 虹口区汇丰杂货店@(121.487258,31.261497), 可可便利店@(121.487888,31.257298), 快捷健便利店@(121.490928,31.254238), 上海市虹口区玉林日用杂货店@(121.488212,31.260785), 全民便利@(121.493007,31.260029), 便民商店@(121.486432,31.257464), 虹口区德大祥杂品商店@(121.487336,31.261379), 上海市虹口区兴达百货店@(121.48733,31.256099), 上海市虹口区金日杂货店@(121.495369,31.25396), 武进食品商店@(121.487178,31.256261), 东海便利店@(121.488748,31.257683), 上海市虹口区金鑫商店@(121.493118,31.257053), 群力粮油食品店@(121.487031,31.256699), 友仁食品经营部@(121.486487,31.256558), 武陵食品商店@(121.487075,31.256741), 华兴便利店(龚家宅路)@(121.486579,31.258926), 虹口区莉蓉杂品店@(121.486942,31.255866), 梅林便利店@(121.489103,31.254255), 虹口区华华商店@(121.490383,31.262393), 建宏食品商店@(121.486871,31.25827), 和乐烟杂便利店@(121.487849,31.25425), 星光食品商店(新广路)@(121.487421,31.26131)]"
291,仲益大厦,43.0,"[全家便利店(鸿祥店)@(121.477603,31.23954), 全家便利店(凤阳路店)@(121.476214,31.239691), 全家便利店(石门二路店)@(121.467111,31.240068), 全家便利店(威海路二店)@(121.477495,31.235022), 北京百货店@(121.467657,31.239867), 全家便利店(重庆北路店)@(121.476127,31.233096), 光凯烟杂店@(121.477282,31.24176), 快客便利店(no.6462)@(121.477102,31.239995), 好德便利(兴博店)@(121.467708,31.238845), 可的便利店(石门一路)@(121.468803,31.233917), 光明便利NO.1093@(121.47462,31.233571), 快客便利店(燕威店)@(121.472547,31.233482), 可的便利店(大田店)@(121.470906,31.238622), 好德便利@(121.476602,31.241616), 全家吴江路店@(121.468256,31.235837), 好德便利(武胜店)@(121.476388,31.233547), 光明便利店@(121.476963,31.240958), 鑫怡食品商店@(121.476327,31.233878), 好德(凤阳路店)@(121.472731,31.238796), 好德便利(峻岭广场店)@(121.473695,31.238278), 凤阳便利店@(121.472373,31.238758), 快客便利店(重北店)@(121.476376,31.233261), 良友金伴便利店(凤阳路店)@(121.475008,31.239267), 荣华便利店@(121.477114,31.241048), 振兴杂货店@(121.477343,31.234499), 一明杂货店@(121.474595,31.235573), 可的便利店(建承店)@(121.468571,31.23915), 感恩便利店@(121.474469,31.232554), 快捷健便利店@(121.475533,31.237507), 易捷便利店(北京西路店)@(121.4707,31.239892), 杰龙杂货店@(121.475896,31.238497), 便利店@(121.472495,31.237644), 上海恒泰实业有限公司建名商行@(121.474217,31.241098), 乘欣便利@(121.470816,31.237284), 上海锦田综合调剂商店@(121.470842,31.238691), 2014年新春进口食品展(818广场)@(121.467604,31.237241), 兰兰杂货店@(121.47487,31.241786), 荣春副食品商店@(121.475474,31.235555), 超喜便利@(121.476649,31.235934), 百果园(南京西路店)@(121.474871,31.236783), olive young@(121.467517,31.236119), 小丽便利超市@(121.475183,31.234541), 新长征食品商店@(121.473575,31.239281)]"
292,万科七宝国际,30.0,"[全家便利店(七莘路店)@(121.354124,31.16188), 全家便利店(吴宝路店)@(121.355233,31.165811), 全家便利店(民主路)@(121.358304,31.160354), 罗森便利店(青年路店)@(121.357684,31.159087), 全家便利店(万科店)@(121.34939,31.165076), 全家便利店(沪松公路二店)@(121.351534,31.15876), 良友(七宝店)@(121.357025,31.15859), 好德便利(佳宝店)@(121.352165,31.161147), 快客便利店@(121.35782,31.161733), 罗森(万科店)@(121.350957,31.165318), 快客便利店(新龙店)@(121.355904,31.164109), 冠声便利@(121.349797,31.15781), 快客便利店(七莘店)@(121.350987,31.165287), 好德便利(吴宝店)@(121.355972,31.164515), 可的便利店(青年店)@(121.357734,31.159053), 闵行区七宝连华杂货商店@(121.352742,31.161833), 七宝永兴便利店@(121.35275,31.160666), 正阳烟杂店@(121.353643,31.16046), 金帝便利店万科店@(121.350295,31.16465), 七宝供销社景杂贸易商行@(121.358869,31.159861), 随缘便利店@(121.348666,31.166529), 七宝小太阳商店@(121.35117,31.162835), 七宝伯兴粮油商店@(121.356913,31.158545), 欧宝吉商行@(121.352809,31.160225), 七宝镇佳亭商行@(121.352085,31.160828), 便宜多便利店@(121.358364,31.162146), 雅堂小超(No.000851酷侬便利店)@(121.358313,31.162071), 天天便利@(121.353537,31.16195), 梦婷便利水果大卖场@(121.351552,31.161607), blt@(121.357126,31.161074)]"
293,柳林大厦,49.0,"[全家便利店(湖滨路店)@(121.482624,31.226994), 全家便利店(淮海中路四店)@(121.486514,31.231048), 罗森便利店(云南南路店)@(121.488162,31.232478), 喜士多便利店@(121.482446,31.228541), 罗森便利店@(121.483236,31.226888), 全家便利店(云南南路二店)@(121.48867,31.230922), 全家便利店(宁海东路店)@(121.4876,31.234471), 国泰电脑配件商店@(121.487094,31.234764), 好德便利(大沪店)@(121.486676,31.235092), 好德便利(淮海东路店)@(121.489386,31.232609), 好德便利店(延安东路)@(121.481644,31.233039), 罗森便利店(普安路店)@(121.484827,31.229132), 光明里便利店@(121.483343,31.230979), 全家便利店(淮海中华店)@(121.49017,31.231479), 快客便利店(no.001716)@(121.481623,31.23306), 好德便利(人民广场店)@(121.488976,31.234606), 迪亚天天(No.5198店)@(121.489547,31.229086), 寅乐日用杂货@(121.489016,31.230461), 易捷便利店(人民路店)@(121.489212,31.230434), 子璇便利店@(121.488496,31.232748), 快客便利店(方浜西路店)@(121.489555,31.227316), 淮海公园-便利店@(121.484332,31.229571), 林盛杂货店@(121.488743,31.232963), 银马贸易商行@(121.486786,31.23499), 凤凰百货商店@(121.489299,31.227023), 连浩便利店@(121.488603,31.229511), 益康食品店@(121.488749,31.228415), 小新百货@(121.488414,31.235484), 胖子便利店(浙江南路店)@(121.488438,31.235358), 秀记杂货店@(121.490773,31.235449), 新乐粮食商店@(121.487991,31.232711), 鼎兴杂货店@(121.491547,31.22793), 通综合经销部@(121.491024,31.234555), 阳光商店(寿宁路店)@(121.48804,31.22926), 和路雪冷饮批发@(121.490838,31.227534), 云雪食品商店@(121.488222,31.232407), 黄浦区群艺烟杂商店@(121.489297,31.232903), 广益便利店@(121.487882,31.233562), 美文杂货店@(121.49161,31.227871), 顺泰杂货店@(121.49155,31.235296), 伟盛烟杂店@(121.488557,31.227226), 捷强连锁(西藏南店)@(121.487225,31.23539), 上海中龙商行(盛泽路分行)@(121.491586,31.235528), 裕茂烟杂商店@(121.488743,31.226862), 亨通杂货店@(121.487077,31.233935), 欣怡便利店@(121.487138,31.234514), 元利食品店@(121.489709,31.234255), 平价超市@(121.489496,31.234298), 便民@(121.484587,31.235542)]"
294,SVA越界,12.0,"[益家便利店@(121.418641,31.180686), 全家（虹漕路店）@(121.417414,31.174953), 711便利店(田林路店)@(121.420138,31.175924), 7-ELEVEN便利店(华鑫店)@(121.422027,31.179514), 罗森便利店(桂林路店)@(121.423837,31.177976), 全家便利店(桂林路三店)@(121.423278,31.179892), 快客 （桂林路店）@(121.418734,31.180307), 罗森便利店(宜山路店)@(121.41461,31.178589), 喜士多便利店(宜林店)@(121.422303,31.180176), 易捷便利店(宜山路)@(121.41644,31.178902), 可的便利店(桂林店)@(121.423506,31.174098), 易购田林店@(121.421799,31.175919)]"
295,石油天然气大厦,35.0,"[上海儿童食品商店@(121.464655,31.235515), 全家便利店(江宁路店)@(121.461056,31.236966), 全家便利店(南京西路2店)@(121.465609,31.235946), 全家便利店(江宁路二店)@(121.45696,31.242568), 罗森便利店(239店)@(121.464037,31.240113), 好德便利(北京店)@(121.460223,31.236218), 全家便利店(新闸路二店)@(121.464172,31.240096), 全家便利店(武定店)@(121.458797,31.240545), 粮油平价店@(121.455348,31.238913), 松坊商城(西康路店)@(121.456935,31.236214), 全家(北京西路二店)@(121.462716,31.236732), alldays便利店@(121.457581,31.235408), 快客便利店(no.5229)@(121.45519,31.24294), 快客便利店(no.5531)@(121.458714,31.237756), 为群招待所-小卖部@(121.461201,31.23546), 良友金伴便利店(江宁店)@(121.459486,31.239676), 可的便利店(武定店)@(121.458938,31.240476), 好德便利(泰兴店)@(121.463641,31.23738), 碧诺思@(121.46316,31.234838), 好德便利(陕西店)@(121.457301,31.240348), 好邻居便利店(江宁店)@(121.462015,31.235614), 易捷便利店(陕西北路)@(121.456048,31.241323), 李记便利店@(121.465097,31.236778), 鹏翔便利店@(121.459467,31.242336), 家购社区便利店@(121.456598,31.243637), 极草-5x冬虫夏草(梅龙镇广场)@(121.463501,31.235694), 好德利百货@(121.465471,31.236674), 便利店@(121.455758,31.238293), 好菜集(泰兴路店)@(121.462275,31.24313), 苏易@(121.459529,31.239649), 震龙杂货店@(121.463399,31.243174), 汇中便利店@(121.459256,31.237299), 光明便利店@(121.458403,31.234669), 利英杂货店@(121.463178,31.242357), 悦莱烟杂店@(121.457451,31.235599)]"
296,富容大厦,29.0,"[全家便利店(江宁路二店)@(121.45696,31.242568), 全家便利店(安运路NO.2)@(121.453021,31.248393), 全家便利店(海防二店)@(121.448899,31.243044), 罗森便利店(新会路店)@(121.450474,31.249209), 光明便利店(长海大厦南)@(121.452777,31.247837), 快客便利店(no.5408)@(121.453448,31.242272), 迪亚天天(安远店)@(121.449782,31.24632), 全家便利店(江宁路四店)@(121.454413,31.245367), 好德便利(鼎鑫店)@(121.450806,31.242348), 罗森便利店(海防路)@(121.455471,31.245858), 快客便利店(西康店)@(121.44964,31.244776), 快客便利店(no.5229)@(121.45519,31.24294), 好德便利(安远店)@(121.448924,31.246255), 漂亮杂货店@(121.454795,31.242741), 可的便利店(海昌店)@(121.455484,31.246177), 闽金便利店@(121.459425,31.244767), 光明便利(海防路店)@(121.451668,31.244364), 便利百货店@(121.449568,31.248067), 鹏翔便利店@(121.459467,31.242336), 家购社区便利店@(121.456598,31.243637), 强磊杂货店@(121.450897,31.242648), 泳林百货商店@(121.455967,31.245453), GZ便利店@(121.449782,31.242646), 峰峰便利店@(121.458867,31.244753), 蔚顺冷饮批发@(121.44988,31.246092), 燃气电动车自行车配件批发部@(121.449717,31.245147), 开开(西康路店)@(121.449817,31.244523), 房友(NO.0133)@(121.450925,31.250878), 申凡食品店@(121.455521,31.245148)]"
297,巨富大厦,30.0,"[全家便利@(121.454427,31.229113), 全家便利店(陕西南路站店)@(121.462322,31.223339), 全家便利店(静安寺地铁站店)@(121.452401,31.229083), 快客便利店(威海路店)@(121.461535,31.230709), 全家便利店(新乐路店)@(121.45913,31.223263), 好德便利(华山店)@(121.452265,31.224181), 快客便利店(巨鹿店)@(121.460478,31.227444), 调剂商店@(121.456142,31.22252), 良友长乐路店@(121.460836,31.225169), 家友便利@(121.462386,31.230501), 上海市静安区鼎鸿百货商店@(121.452107,31.229342), 好德便利(NO878店)@(121.461878,31.224807), 大福烟杂店@(121.458891,31.222355), 好德便利(华亭店)@(121.455889,31.22266), 聚凤腌腊商店(长乐路店)@(121.461181,31.225217), 南新便利店@(121.459114,31.22688), 可的便利店(威海店)@(121.461588,31.230764), 永隆便利店@(121.453291,31.224719), 邮乐小卖部@(121.460089,31.224753), 易捷便利店(延安中路店)@(121.462155,31.230442), 可的便利店(延中二店)@(121.461266,31.228811), 便利店@(121.452813,31.225382), 可的便利店(富民店)@(121.456727,31.227416), 仁右卫门@(121.4527,31.229839), 好德便利(四方店)@(121.461421,31.227641), 快客龙便利山东煎饼@(121.453426,31.224614), 徐汇区时利综合商店@(121.462022,31.224473), 家购社区便利店@(121.456952,31.226405), FRESHMART@(121.453048,31.230224), 陕西工艺品商店@(121.462264,31.227871)]"
298,城开中心,18.0,"[711便利店(莲花店)@(121.409376,31.137008), 全家（古美西路店）@(121.401627,31.139038), 全家便利店(莲花路站店)@(121.409484,31.137119), 罗森便利店(平阳路)@(121.40419,31.14422), 可的便利店(NO.664)@(121.407089,31.141177), 捷强(南方店)@(121.408134,31.13947), 好德便利@(121.402319,31.139541), 7-ELEVEn(莲花店)@(121.409403,31.136826), 易家便利店@(121.408267,31.139331), 快客便利店(no.6282)@(121.405457,31.14049), 快客便利店(NO.6645)@(121.408717,31.136346), 快客便利店(no.6472)@(121.410036,31.136292), 老同盛(古美西路店)@(121.402718,31.13965), 南方便利店@(121.408507,31.139464), 南方新村便利店@(121.407334,31.141269), tayohya(友谊商城)@(121.406715,31.136782), 快客(NO.6645)@(121.409403,31.136826), 自贸区进口商品直销中心@(121.408918,31.140262)]"
299,明天广场,37.0,"[全家便利店(鸿祥店)@(121.477603,31.23954), 全家便利店(凤阳路店)@(121.476214,31.239691), 全家便利店(威海路二店)@(121.477495,31.235022), 全家便利店(重庆北路店)@(121.476127,31.233096), 快客便利店(大沽路店)@(121.478011,31.232297), 快客便利店(no.6462)@(121.477102,31.239995), 迪亚天天(重庆北店)@(121.476659,31.232472), 光明便利NO.1093@(121.47462,31.233571), 快客便利店(燕威店)@(121.472547,31.233482), 可的便利店(大田店)@(121.470906,31.238622), 好德便利(武胜店)@(121.476388,31.233547), 光明便利店@(121.476963,31.240958), 鑫怡食品商店@(121.476327,31.233878), 好德(凤阳路店)@(121.472731,31.238796), 好德便利(峻岭广场店)@(121.473695,31.238278), 凤阳便利店@(121.472373,31.238758), 快客便利店(重北店)@(121.476376,31.233261), 良友金伴便利店(凤阳路店)@(121.475008,31.239267), 荣华便利店@(121.477114,31.241048), 振兴杂货店@(121.477343,31.234499), 快客便利店(成都店)@(121.473198,31.232299), 一明杂货店@(121.474595,31.235573), Nd@(121.480338,31.240709), 感恩便利店@(121.474469,31.232554), 快捷健便利店@(121.475533,31.237507), 易捷便利店(北京西路店)@(121.4707,31.239892), 来有便利店@(121.478277,31.241272), 杰龙杂货店@(121.475896,31.238497), 便利店@(121.472495,31.237644), 上海恒泰实业有限公司建名商行@(121.474217,31.241098), 乘欣便利@(121.470816,31.237284), 上海锦田综合调剂商店@(121.470842,31.238691), 荣春副食品商店@(121.475474,31.235555), 超喜便利@(121.476649,31.235934), 百果园(南京西路店)@(121.474871,31.236783), 小丽便利超市@(121.475183,31.234541), 新长征食品商店@(121.473575,31.239281)]"
300,斯米克大厦,32.0,"[全家便利店(浦东南路二店)@(121.523727,31.234673), 全家便利店(紫金山店)@(121.529575,31.233315), 711便利店(华申店)@(121.523266,31.23495), 全家便利店(南泉北路)@(121.525632,31.231617), 罗森便利店(浦东时代广场店)@(121.525473,31.232054), 711便利店(鄂尔多斯店)@(121.521712,31.233373), 罗森便利店(世纪大道)@(121.529215,31.235739), 全家便利店(张杨路八店)@(121.523921,31.232593), 罗森便利店(商城路店)@(121.527841,31.237823), 迪亚天天便利店(NO.5125店)@(121.526894,31.240477), 喜士多便利店(1088广场店)@(121.521538,31.234169), 罗森便利店(汤臣金融大厦店)@(121.530825,31.235007), 喜士多便利店(商城店)@(121.525912,31.235702), 可的便利店(华都店)@(121.529586,31.234875), 可的便利店(NO.851)@(121.524405,31.239847), 快捷健便利店(东方路店)@(121.530939,31.234108), 兴民烟草便利店@(121.526563,31.233177), 可的便利店(东昌店)@(121.521317,31.237931), 日杂小百货@(121.525573,31.239835), 全家(华润时代广场)@(121.524265,31.232645), 新龙冷饮批发部@(121.525481,31.239897), 广州酒家丰收日食品商店@(121.524115,31.23578), 天府食品商店@(121.526974,31.239437), 乳山五村便民店@(121.529118,31.237926), 老三百货总批发零售(锦德市场)@(121.525323,31.239817), 泉东便利店@(121.526704,31.233814), CG商店@(121.521978,31.232938), 便民便利店@(121.5308,31.239294), 全家FamilyMart(张扬路店)@(121.527283,31.234138), 盒马集市@(121.521414,31.232819), 便利店专业贴膜@(121.527865,31.23442), Lemo生活鲜超@(121.523283,31.233775)]"
