,buildingN,hotel_num,hotel
1070,上海望族城大厦,27.0,"[全季酒店(漕溪路店)@(121.440637,31.177774), 华夏宾馆@(121.436485,31.173948), 航天大厦宾馆@(121.440682,31.177353), 锦江之星酒店(龙漕路店)@(121.44471,31.173715), 汉庭酒店(上海漕宝路地铁站店)@(121.44182,31.174534), 桔子酒店·精选@(121.436383,31.176582), 7天连锁酒店(上海漕宝路地铁站店)@(121.440608,31.176338), 未来域@(121.438707,31.18126), 铭源大楼@(121.442566,31.181166), 上海一间森林青年旅舍(万体馆店)@(121.441965,31.176813), 上海东尚青年旅舍@(121.44154,31.175924), 浦江之星酒店上海光大店@(121.436449,31.174802), 三只小熊@(121.44195,31.176769), 南城宾馆@(121.437106,31.173349), 上海巴州政府宾馆@(121.443773,31.174599), 振成宾馆@(121.442253,31.181343), 希岸酒店@(121.440746,31.176413), 上海OneRoom一席公寓@(121.44078,31.177754), 华夏宾馆餐厅@(121.43635,31.174011), 上海家外家青年公寓二店@(121.442604,31.176917), Hi喵屋（上海金海大厦店）@(121.443233,31.175521), 南京三江招待所@(121.44419,31.178253), 上海漕溪一村男生求职公寓@(121.443299,31.179879), 上海青客公寓金衡公寓店@(121.442869,31.180497), 上海晨家精品公寓漕宝路店@(121.444695,31.173207), 上海至臻寶诚Dream House普通公寓分店@(121.438975,31.172298), 上海租家酒店式公寓龙漕路分店@(121.445512,31.177173)]"
1071,上海电子物联产业园,,
1072,长青企业广场,10.0,"[汉庭酒店(浦三路地铁站店)@(121.542664,31.15669), 锦江之星酒店(三林店)@(121.538915,31.1542), 易佰酒店良品上海迪斯尼浦三路地铁站店@(121.54129,31.155586), 欣亚达宾馆@(121.543067,31.155383), 阿拉私家@(121.539764,31.162401), 上海玺院素居客栈华夏西路分店@(121.5389,31.159622), 上海迪士尼童趣复式精致温馨家庭房复式@(121.5389,31.159622), 上海后来居上豪华花园洋房@(121.540865,31.153855), 上海Allen的花园公寓环球翡翠湾花园店@(121.5389,31.159622), 上海迪士尼BB公寓@(121.544529,31.154382)]"
1073,嘉兴大厦,39.0,"[上海浦东假日酒店@(121.535463,31.229042), 上海国信紫金山大酒店@(121.53012,31.233664), 汉庭酒店(东方路店)@(121.535701,31.227843), 上海齐鲁万怡大酒店@(121.532375,31.231826), 上海红塔豪华精选酒店@(121.534843,31.229668), 上海中油阳光大酒店@(121.535348,31.228335), 宝安大酒店@(121.530319,31.232657), 明城大酒店@(121.53096,31.231582), 7天连锁酒店(上海八佰伴店)@(121.531798,31.226593), 汉庭酒店(八佰伴店)@(121.532671,31.226503), 上海景莱酒店(陆家嘴店八佰伴店)@(121.529249,31.232673), 海上小窝宾馆@(121.531714,31.226087), 缘澳城市酒店@(121.538895,31.228677), 上海中油阳光大酒店-花店@(121.535471,31.228515), 上海ok·home可意居时尚公寓@(121.535419,31.232397), 桃子酒店@(121.529453,31.233032), 上海馨亨商务宾馆@(121.533981,31.229175), 大阿福宾馆@(121.536072,31.234726), 上海怡荷园青年公寓@(121.535336,31.232417), 堡龙阁海鲜大酒店-客房部@(121.531842,31.232645), 嘉年CEO服务式公寓酒店（上海陆家嘴店）@(121.535688,31.230736), 上海中海阳光大酒店@(121.536009,31.228803), 上海舍下公寓竹园小区店@(121.539675,31.233692), 世尊国际酒店及度假村@(121.529916,31.233422), 上海兴业家园国际金融家酒店公寓@(121.539224,31.228567), 上海可儿poppy普通公寓东方路分店@(121.534663,31.231314), 上海柚子民宿世纪大道店@(121.539168,31.234555), 紫罗兰便捷客房@(121.531212,31.229342), 上海好客来精装酒店公寓世纪大道店浦东新区@(121.531246,31.229562), 宝安大酒店-圆桌会议室@(121.530791,31.232389), 上海Anna安娜民宿分店@(121.535346,31.230834), 上海Nana普通公寓张杨路店@(121.529202,31.232585), 上海爱上租房生活酒店式公寓@(121.53901,31.22873), 上海好客来精装酒店公寓世纪大道店@(121.531052,31.229588), 上海优乐家自助服务公寓世纪大道店@(121.539209,31.228573), 上海生活在别处普通公寓东方路店@(121.532092,31.230669), 上海陆家嘴商贸圈二室一厅高级公寓分店@(121.536837,31.234889), 上海优乐家自助服务公寓潍坊路店@(121.532142,31.229381), 上海全家自助式短租公寓(陆家嘴店)@(121.53912,31.228579)]"
1074,尚诚国际,,
1075,开开大厦,40.0,"[上海吉臣酒店@(121.436456,31.234122), 美豪酒店@(121.434501,31.2382), 如家快捷酒店(中山公园江苏路地铁站店)@(121.433632,31.230254), 上海艾尚精品酒店静安店@(121.434583,31.232224), 上海爱の缘主题连锁酒店(静安店)@(121.434434,31.237974), 万航主题酒店@(121.437353,31.234195), 达克斯娜酒店@(121.43255,31.235915), 漫颐酒店@(121.434389,31.233883), 恒佳宾馆@(121.433723,31.230568), 假日之星酒店(上海长宁店)@(121.434124,31.231634), 精赢宾馆@(121.432854,31.233011), 居家公寓酒店@(121.433795,31.230388), 静航公寓公租房@(121.435651,31.232913), 城家酒店公寓@(121.433699,31.230499), 宏缘白领公寓@(121.43252,31.237064), 上海ComeHome青年家园宾馆@(121.434404,31.234366), 富邦安泰宾馆@(121.433955,31.229989), 上海爱方白领公寓@(121.438268,31.235746), 佳欣旅馆(江苏北路)@(121.433828,31.230509), 品尚假日酒店@(121.433099,31.232152), 上海晟曜行服务式公寓（达安花园店）@(121.436414,31.238492), 晟曜行服务式公寓(均泰丽轩店)@(121.439958,31.238994), 上海长寿路阳光温馨公寓@(121.437668,31.238598), 上海舒心雅致的公寓@(121.435098,31.235707), Yostel1310青年旅舍（曹家渡店）@(121.432535,31.231933), 上海宜家公寓达安花园店@(121.436194,31.238939), 上海西第科Cityhome普通公寓万航渡后路分店@(121.432223,31.235832), 上海喵客公寓万航渡路分店@(121.435859,31.233645), 上海宜家公寓鑫康苑@(121.436478,31.234864), 小猪短租(曹家渡短租民宅房屋整租)@(121.435631,31.232918), 上海缘之梦旅馆@(121.438344,31.235608), 春眠旅馆@(121.433828,31.230466), 上海中国温馨的家普通公寓万航渡路623弄分店@(121.439916,31.233207), 上海精装温馨公寓长宁路分店@(121.433605,31.231897), 上海中国温馨的家普通公寓长宁路分店@(121.434769,31.232818), 上海俯瞰弄堂小筑公寓@(121.434582,31.230947), 上海宜家城市酒店式公寓万航渡路店@(121.435859,31.233645), 上海小鹿乱撞普通公寓万航渡路分店@(121.435155,31.233087), 上海百分屋卡通小屋临地铁@(121.432016,31.233175), 上海舒心小屋俱乐部长宁支路分店@(121.432091,31.233311)]"
1076,阳光科技大厦,55.0,"[全季酒店(上海静安寺康定路店)@(121.443645,31.237115), 全季酒店(静安寺中心店)@(121.448916,31.231682), 君悦静安公寓酒店同济佳苑@(121.443993,31.236676), 汉庭酒店(静安寺店)@(121.44842,31.236337), 枫蓝酒店@(121.448611,31.23495), 海友酒店(上海静安寺店)@(121.44892,31.231659), 几木筱筑酒店@(121.447971,31.232685), 格林豪泰酒店(上海静安新闸路酒店)@(121.449688,31.233898), 7天酒店(静安寺店)@(121.452365,31.236712), 上海乐途国际青年旅舍(静安店)@(121.448245,31.235601), 力进旅社@(121.442976,31.240193), 上海艾本精品酒店@(121.450094,31.233564), 上海Sense house酒店@(121.453241,31.235061), 上海斑斓家别墅常德路店@(121.45325,31.23513), 上海喵大侠青旅@(121.45109,31.237399), 上海君悦静安酒店公寓@(121.44385,31.236727), 上海西第科Cityhom普通公寓武定路分店@(121.450717,31.236801), E家酒店公寓（上海同济公寓店）@(121.44377,31.236656), 上海源涞国际酒店式公寓静安枫景常德路店@(121.452935,31.236422), 上海棋.恒民宿@(121.448136,31.238268), 上海第一帆布厂招待所@(121.445596,31.237479), 安居酒店式公寓（上海同济佳苑店）@(121.443824,31.236682), 上海浪漫小院特色民宿@(121.446636,31.231658), 上海静安宜家公寓一店@(121.449169,31.240308), 上海恒力招待所@(121.446878,31.235917), 上海出版印刷有限公司招待所@(121.453348,31.234653), 上海静安寺石库门老洋房@(121.447096,31.237729), 优帕克服务式公寓(静安凤凰苑)@(121.448335,31.239866), 上海斑斓家民宿老里弄万航渡路店@(121.443306,31.231698), Hiroom（上海康定路店）@(121.443875,31.236643), 上海国内连锁公寓@(121.447749,31.231772), 云峰大饭店-北楼@(121.449303,31.232909), 余韵雅盈公寓(上海静安三店)@(121.443782,31.236767), NiNi家酒店公寓静安店@(121.443767,31.236655), 上海优帕克服务式公寓（静安枫景店）@(121.452744,31.23679), 上海西第科Cityhome普通公寓延平路分店@(121.446752,31.234458), 上海怡丰招待所@(121.451778,31.231785), 上海壹宿公寓康定路店@(121.443681,31.236589), 京州招待所@(121.449805,31.234011), 俞俞瑶家庭酒店公寓2馆@(121.44377,31.236656), 上海爱羽之家新闸路店@(121.447626,31.233158), 上海静安寺黄金地段Loft复式@(121.443503,31.236788), 中国石油化工总公司乌鲁木齐石油化工总厂驻沪联络处招待所@(121.453652,31.240503), 梦想de房子（上海静安寺店）@(121.450975,31.232841), 上海桐花里弄老洋房常德路分店@(121.452466,31.236222), 雅斯酒店@(121.443849,31.23675), 俞俞瑶家庭酒店公寓3馆@(121.44377,31.236656), 上海第十机床厂招待所@(121.447864,31.239448), 上海家全公寓德安大厦店@(121.449162,31.240385), 俞俞瑶家庭酒店公寓1馆@(121.44377,31.236656)]"
1077,电科滨江中心,14.0,"[上海绿地万豪酒店@(121.479334,31.197958), 上海浦江之星酒店打浦店@(121.478656,31.2048), 海外滩@(121.479624,31.199193), 如家快捷酒店(打浦桥店)@(121.479331,31.20477), 上海蓝山青年旅舍(卢湾店)@(121.48122,31.20485), 在路上旅业@(121.479216,31.199157), 宏博旅馆@(121.479121,31.20404), 上海爱好屋行政公馆汇景天地店@(121.484349,31.204872), 上海绿成科技有限公司招待所@(121.483992,31.200564), 东北农家小院@(121.478362,31.204034), 上海江景小店酒店式公寓@(121.484375,31.20456), 天歌集团上海天歌招待所@(121.478811,31.201816), SHANNON@(121.480227,31.199186), 上海月湾儿公寓@(121.478751,31.202027)]"
1078,麦可将园区,7.0,"[上海朵雅酒店店@(121.353934,31.151446), 开心怡家公寓@(121.350727,31.15214), 锦庭快捷商务酒店@(121.354295,31.151337), 星采商务酒店@(121.350317,31.148449), 世纪白领公寓@(121.350344,31.152212), 汉庭酒店@(121.351692,31.146313), 星采99客房@(121.350358,31.14861)]"
1079,格林德必易园,44.0,"[99旅馆(上海沪太路长途汽车站店)@(121.455171,31.266445), 布丁酒店(上海火车站店)@(121.453674,31.263561), 上海克拉玛依宾馆@(121.454161,31.260486), 海友酒店@(121.455415,31.26165), 布丁酒店(上海沪太路火车站二店)@(121.455666,31.265709), 宝隆居家酒店中山店@(121.457317,31.265033), 格林豪泰酒店(中山沪太店)@(121.453194,31.26338), 锦江之星酒店(火车站店)@(121.456961,31.26257), 宏霞宾馆@(121.455603,31.265958), 东晨饭店@(121.450794,31.263775), 云莱宾馆@(121.45456,31.261583), 上海TonyHouse@(121.448313,31.261634), 恒康旅社@(121.455082,31.260229), 上海一家人客栈@(121.45709,31.261632), 上海智星客栈青旅@(121.454416,31.261756), 蚂蚁公舍(沪太路店)@(121.455428,31.265924), 上海万业新阶公寓@(121.447913,31.261929), 上海友家公寓中山北路店@(121.45709,31.265073), 明韬商务宾馆@(121.454651,31.261201), 享兴公寓@(121.45722,31.265253), 芝鑫宾馆@(121.45697,31.263782), 上海远景大厦酒店式公寓@(121.448269,31.26166), 清溪宾馆@(121.451063,31.261619), 易佰连锁旅店@(121.457111,31.263746), 上海青春旅舍@(121.453977,31.262566), 豪鑫宾馆@(121.455353,31.26152), 上海火车站迪士尼大巴人广豪华景观三房普通公寓@(121.448958,31.260585), 上海?COZY?Z?LOFT公寓@(121.448102,31.261561), 沪阳招待所@(121.452386,31.267473), 开源旅社@(121.454762,31.260052), 上海Hoshare禾舍民宿远景路分店@(121.4471,31.261371), 上海宜川三村出行便捷（34号线中潭路）普通公寓@(121.449956,31.266333), 江西丰城发电有限公司驻上海办事处招待所@(121.454591,31.261739), 尤鞍腕酒店@(121.454357,31.263774), IM@(121.448965,31.265907), 交饮旅社@(121.454918,31.2602), 上海双龙旅社@(121.456297,31.263919), 枪其乔酒店@(121.454357,31.263774), 上海myfriend普通公寓中潭路分店@(121.448363,31.260064), 上海人脉白领公寓@(121.454686,31.260069), 上海珍妮猫公寓远景路分店@(121.448313,31.261634), 上海TonyWong复式公寓@(121.447952,31.261469), 上海sweetest复式公寓@(121.448398,31.261666), 上海白猫之家普通公寓@(121.450496,31.267401)]"
1080,东上海中心,18.0,"[五角场华美达大酒店@(121.526303,31.298798), 上海五角场智选假日酒店@(121.525675,31.296432), 汉庭酒店(上海五角场店)@(121.527138,31.300299), 星墅99连锁酒店@(121.523815,31.293914), 雪拉同时尚宾馆(五角场店)@(121.527074,31.302473), 澜悦主题宾馆@(121.524723,31.299561), 恒天风尚酒店@(121.525024,31.298733), 风声水起大酒店@(121.524788,31.293921), 凯澄宾馆@(121.521864,31.296552), 欧驿精选酒店@(121.526688,31.294835), 红贝德风尚酒店@(121.52684,31.294692), 祥富宾馆(政本路)@(121.521907,31.299246), 顺角轩海鲜酒店黄兴路店@(121.527937,31.293936), 蓝海国际公寓酒店@(121.527641,31.296276), 大城小室连锁旅店@(121.528195,31.296533), 心墅99连锁酒店@(121.52382,31.293861), 上海蓝海blue普通公寓黄兴路分店@(121.526898,31.294512), 上海coco home公寓(国顺路分店)@(121.523472,31.295278)]"
1081,长峰中心.聚贤阁,49.0,"[上海龙之梦大酒店@(121.437118,31.217455), 全季酒店(延安路店)@(121.437368,31.218602), 兴国宾馆@(121.440606,31.215982), 和颐酒店@(121.436249,31.218176), 汉庭酒店(中山公园店)@(121.434287,31.22047), 兴华宾馆@(121.439682,31.216692), 泽恺逸主题酒店@(121.436079,31.216514), 华宫酒店@(121.439474,31.221084), 绅公馆@(121.439476,31.217143), 奕邻66酒店公寓@(121.437486,31.218303), 哈考特开伦酒店(番禺路店)@(121.433286,31.213053), 上海绿地海怡豪景全套房酒店公寓@(121.435304,31.217712), 艾森概念酒店(江苏路店)@(121.439327,31.221383), 华甸园大酒店@(121.443146,31.216422), 上海兴国丽笙大酒店@(121.44153,31.217165), 上海美宇宾馆（延安店）@(121.437789,31.220401), 海天宾馆(平武路)@(121.437341,31.214965), 沪光旅馆@(121.436539,31.220734), 上海绿地海怡全套房酒店式公寓@(121.435205,31.217942), 上海锦江达华宾馆停车场(出入口)@(121.438876,31.220029), 上海绿地海怡琛辉全套房酒店@(121.435182,31.217774), 上海绿地豪生酒店公寓@(121.435163,31.217834), 玲珑宾馆@(121.438181,31.220265), 呈家房管家@(121.443178,31.220803), 上海Secret Garden普通公寓@(121.442136,31.213487), 莎玛LUXE华山店@(121.437464,31.213878), 朵蓝时尚宾馆@(121.437551,31.219757), 兴华宾馆-兴华厅@(121.439782,31.216625), 上海绿也普通公寓@(121.438062,31.212829), 绅公馆-1号楼@(121.439296,31.21745), 阳光海岸(mix美食店)@(121.434182,31.212893), 上海雍和酒店式公寓@(121.437712,31.21893), 绅公馆-2号楼@(121.439602,31.217134), 上海憨憨小窝公寓交通大学店@(121.43534,31.214081), 兴国宾馆商店@(121.441417,31.216918), 上海嘉豪苑酒店@(121.442461,31.214197), 港汇公寓@(121.441557,31.217429), 莫奈印象@(121.43515,31.217708), 上海憨憨家 - 交通大学@(121.435716,31.214156), 上海溪瑞诗嘉里华庭公寓@(121.44243,31.218649), 上海绿地豪生全套房酒店-上网服务@(121.435223,31.217756), 上海西塘竹隐堂客栈@(121.434884,31.21769), 上海爱上置怡暖屋普通公寓@(121.443592,31.212951), 上海闲屋民宿兴国路店@(121.442029,31.217027), 上海小小的小小房间复式公寓延安西路分店@(121.433119,31.216144), 上海林居管家式酒店公寓@(121.434877,31.217687), 上海憨憨家公寓番禺路店@(121.435445,31.214115), 上海中国温馨的家普通公寓延安西路分店@(121.434263,31.216145), 上海梓舍公寓（静安寺南京西路店）@(121.435146,31.217791)]"
1082,兴业大厦,109.0,"[上海静安瑞吉酒店@(121.462396,31.23742), 上海CitiGo酒店@(121.46182,31.239254), 瑞泰酒店(泰兴路店)@(121.466193,31.236004), 沪纺大厦@(121.45764,31.24013), 汉庭酒店(上海恒隆广场酒店)@(121.462508,31.239372), 禧睿酒店@(121.461196,31.23494), 上海金鹰全套房酒店公寓@(121.461469,31.234992), 上海铂睿全套房酒店@(121.461033,31.235013), 朵蓝概念酒店@(121.458212,31.241395), 贝轩大公馆@(121.456802,31.234666), 丽都太平洋酒店公寓@(121.466334,31.240747), 智尚酒店@(121.456726,31.240946), 上海凯世精品酒店@(121.465579,31.235815), 上海天华酒店公寓@(121.461185,31.234894), 上海和友时尚宾馆@(121.466091,31.24091), 上海悦瑢廷静安服务式公寓@(121.461172,31.236719), 上海太平洋酒店公寓@(121.461087,31.234981), 爱维斯酒店公寓(上海南京西路店)@(121.461338,31.234921), 上海金影国际全套房酒店@(121.461078,31.234904), 太阳公寓@(121.465534,31.232396), 上海锦沧文华大酒店@(121.459955,31.232993), 上海静庭时尚民宿金鹰店@(121.461362,31.234654), 远雄悦来酒店公寓@(121.461658,31.240836), 金康旅馆@(121.456378,31.240669), CACHET BOUTIQUE@(121.46577,31.235971), 圆缘园宾馆@(121.458735,31.235491), 上海纽斯曼全套房酒店公寓@(121.461316,31.234855), 上海爱泊满服务公寓·静安紫苑@(121.459642,31.240492), 上海茶园酒店式公寓(南京西路店)@(121.460966,31.23498), 上海城市中心精品酒店式公寓@(121.459888,31.239712), 上海星巢静安紫苑酒店公寓@(121.459885,31.239712), 城家公寓@(121.462338,31.238784), 上海斑斓家别墅茂名北路120弄分店@(121.466553,31.232315), 上海老弄堂@(121.459509,31.237306), 上海商城酒店式服务公寓@(121.457821,31.232808), 上海金凯悦酒店式公寓@(121.461136,31.234947), 曼森精品酒店公寓@(121.459892,31.239812), 上海Hiroom静安紫苑酒店公寓南京西路店@(121.459794,31.23984), 上海忆昔鸟语花香民宿@(121.456378,31.233711), 上海小蜗公寓@(121.465244,31.232574), 上海市福田公寓@(121.464123,31.23894), 上海A家酒店公寓@(121.461406,31.234523), 品鸿精品酒店公寓(江宁路店)@(121.459748,31.240475), E短租公寓(南京西路二店)@(121.461694,31.233949), 陶瓷故事@(121.466121,31.233842), 上海曹先生的公寓@(121.458147,31.238825), 上海桐花里弄普通公寓北京西路分店@(121.466633,31.238664), 上海静庭时尚民宿静安紫苑店@(121.459588,31.240521), 上海人家酒店式公寓@(121.45928,31.237131), 上海静安紫苑酒店公寓@(121.459884,31.239712)]"
